ACCESSION,SPECIES,STRAIN,NCBI_TAXID,BIOPROJECT,ASM_LENGTH,N50,ASM_NAME
GCA_900157415.1,Armillaria cepistipes,B5,47426,PRJEB19205,75519607,2288895,version_2
GCA_030407015.1,Armillaria fumosa,CBS 122221,153910,PRJNA677794,55824865,3850518,Armfum1
GCA_001679825.1,Armillaria fuscipes,CMW2740,108572,PRJNA315660,52984320,4876,ASM167982v1
GCA_037576215.1,Armillaria gallica,M3,47427,PRJNA1082085,86087770,6065498,ASM3757621v1
GCA_030435615.1,Armillaria luteobubalina,HWK02,153913,PRJNA500536,97106278,840346,Armlut1
GCA_030407055.1,Armillaria mellea,ELDO17,47429,PRJNA571622,70852771,2540624,Armmel1
GCA_030407065.1,Armillaria nabsnona,CMW6904,64368,PRJNA500837,62718798,2689454,Armnab1
GCA_030435655.1,Armillaria novae-zelandiae,ICMP 16352,153914,PRJNA677793,79334843,741865,Armnov1
GCA_902506015.1,Armillaria ostoyae,C18/9,47428,PRJEB19205,56666185,1610817,ARMOSTPCHR
GCA_040085025.1,Armillaria sinapina,YAFMHJ89,64372,PRJNA1120229,101988884,7914,ASM4008502v1
GCA_022818035.1,Armillaria solidipes,ID001,1076256,PRJNA766051,55735298,2424439,ASM2281803v1
GCA_028551335.1,Armillaria sp. CMW 4456,CMW 4456,366497,PRJNA855160,54954005,128967,ASM2855133v1
GCA_002989075.1,Arthonia radiata,EZ20314,39680,PRJNA432823,33501807,1258598,artRad1.0
GCA_006503535.1,Arthrinium phaeospermum,M.B.Ellis,112178,PRJNA491372,48449939,3733262,ASM650353v1
GCA_022414665.1,Arthrinium puccinioides,CBS 549.89,335850,PRJNA764836,39650489,6167320,ASM2241466v1
GCA_017163955.1,Arthrinium sp. KUC21332,KUC21332,2804010,PRJNA692538,48739493,3570796,ASM1716395v1
GCA_036971725.1,Arthrobotrys conoides,TWF506,74498,PRJNA523420,40273263,2969558,ASM3697172v1
GCA_012184315.1,Arthrobotrys entomopaga,CBS642.8,321852,PRJNA283584,38379124,185317,ASM1218431v1
GCA_004000055.1,Arthrobotrys flagrans,CBS H-5679,97331,PRJNA494930,36645795,6168687,DF_1.0
GCA_036971165.1,Arthrobotrys iridis,CGMCC 3.6761,314119,PRJNA791178,39780665,211638,ASM3697116v1
GCA_036971655.1,Arthrobotrys megalospora,TWF281,2528406,PRJNA523414,37933658,2271274,TWF281
GCA_036971715.1,Arthrobotrys musiformis,TWF481,47236,PRJNA523416,42091834,3752544,ASM3697171v1
GCA_036971205.1,Arthrobotrys pseudoclavata,CGMCC 3.6756,314114,PRJNA791178,35129598,939390,ASM3697120v1
GCA_036971225.1,Arthrobotrys sinensis,CGMCC 3.6755,314116,PRJNA791178,40621685,738349,ASM3697122v1
GCA_036971245.1,Arthrobotrys sphaeroides,CGMCC 3.6774,2509447,PRJNA791178,40637404,1375780,ASM3697124v1
GCA_003614865.1,Arthrocladium fulminans,CBS 136243,1758292,PRJNA485507,27195275,1671613,ASM361486v1
GCA_030411455.1,Arthroderma sp. MBC 290,MBC 290,2978605,PRJNA879330,24326069,306013,ASM3041145v1
GCA_032351835.1,Arthroderma sp. MBC 293,MBC 293,2978606,PRJNA879330,23892988,456371,ASM3235183v1
GCA_030789285.1,Arthroderma sp. MBC 929,MBC 929,2993634,PRJNA879330,23987874,364560,ASM3078928v1
GCA_030789025.1,Arthroderma sp. MBC 961,MBC 961,2993635,PRJNA879330,23858143,657041,ASM3078902v1
GCA_032989685.1,Arthroderma sp. PD_2,PD_2,2135919,PRJNA439304,23038789,15062,ASM3298968v1
GCF_011692745.1,Arthroderma uncinatum,CBS 119779,74035,PRJNA587833,23563256,6243361,ASM1169274v1
GCA_018855395.1,Arthromyces matolae,D32,530044,PRJNA417766,50532040,4374,ASM1885539v1
GCA_003415645.1,Articulospora tetracladia,NNIBRFG329,253309,PRJNA445174,41846809,2261713,ASM341564v1
GCA_022160305.1,Artomyces pyxidatus,HHB10654,48021,PRJNA239090,37987417,87039,Clapy1
GCA_023309525.1,Arxiozyma bovina,CBS 16326,278024,PRJNA810350,15861132,203893,ASM2330952v1
GCF_036370985.1,Arxiozyma heterogenica,C57BL/6,278026,PRJNA936566,14370535,1033068,Kaz3
GCA_950065675.1,Arxiozyma pintolopesii,,278025,PRJEB61520,14001259,948874,KPIN-4417
GCA_017347545.2,Arxiozyma slooffiae,ABBL,278027,PRJNA702779,23651935,716300,ASM1734754v2
GCA_030571675.1,Arxiozyma telluris,NRRL Y-4302,36907,PRJNA736342,14718466,54944,ASM3057167v1
GCA_030780645.1,Aschersonia sp. MBC 508,MBC 508,2993624,PRJNA879330,31391664,24605,ASM3078064v1
GCA_030780945.1,Aschersonia sp. MBC 593,MBC 593,2993625,PRJNA879330,29967148,21305,ASM3078094v1
GCA_030781625.1,Aschersonia sp. MBC 610,MBC 610,2993626,PRJNA879330,26824724,71215,ASM3078162v1
GCA_030781705.1,Aschersonia sp. MBC 612,MBC 612,2993627,PRJNA879330,26911698,60371,ASM3078170v1
GCA_030782805.1,Aschersonia sp. MBC 622,MBC 622,2993628,PRJNA879330,32680853,65956,ASM3078280v1
GCA_030783285.1,Aschersonia sp. MBC 710,MBC 710,2993629,PRJNA879330,31322490,21465,ASM3078328v1
GCA_030783925.1,Aschersonia sp. MBC 735,MBC 735,2993630,PRJNA879330,26987735,68998,ASM3078392v1
GCA_030785145.1,Aschersonia sp. MBC 819,MBC 819,2993631,PRJNA879330,26946078,67419,ASM3078514v1
GCA_030787035.1,Aschersonia sp. MBC 877,MBC 877,2993633,PRJNA879330,26887767,89839,ASM3078703v1
GCA_003788565.2,Ascobolus immersus RN42,RN42,1160509,PRJNA346638,59529874,171278,Ascim1
GCA_030573245.1,Ascobotryozyma americana,CBS 8560,219603,PRJNA736342,17648120,33145,ASM3057324v1
GCA_030565755.1,Ascobotryozyma cognata,CBS 8753,219604,PRJNA736342,17798944,15478,ASM3056575v1
GCA_027946445.1,Ascochyta clinopodiicola,IMI 359910,2249482,PRJNA786750,33614440,73711,ASM2794644v1
GCA_004335285.1,Ascochyta fabae,247/15,372025,PRJNA506513,44313589,32881,ASM433528v1
GCA_026119515.1,Ascochyta koolunga,KIN-16-703,2654375,PRJNA867522,56068377,2921940,ASM2611951v1
GCA_004011705.1,Ascochyta lentis,Al4,205686,PRJNA510691,41901677,1825080,Alentis_Al4
GCA_039634435.1,Ascochyta pisi,HNA23,749586,PRJNA887707,41378690,1699839,ASM3963443v1
GCF_004011695.2,Ascochyta rabiei,Me14,5454,PRJNA510692,40846718,1944960,ASM401169v2
GCA_004335155.1,Ascochyta viciae,FOR-16-616,1677696,PRJNA506521,49894218,22916,ASM433515v1
GCA_004335205.1,Ascochyta viciae-villosae,ONG-16-641,487627,PRJNA506523,45955488,56180,ASM433520v1
GCA_000328965.1,Ascocoryne sarcoides NRRL 50072,NRRL 50072,1016881,PRJNA71021,34247354,395555,ASM32896v1
GCA_004786065.1,Ascodesmis nigricans,CBS 389.68,341454,PRJNA247594,27385218,128878,Ascni1
GCA_027569015.1,Ascodesmis sphaerospora,NRRL 22422,47183,PRJNA852164,49538203,1426386,ASM2756901v1
GCA_001600695.1,Ascoidea asiatica,JCM 7603,1301101,PRJDB3724,20313720,236462,JCM_7603_assembly_v001
GCF_001661345.1,Ascoidea rubescens DSM 1968,DSM 1968,1344418,PRJNA207865,17503998,171347,Ascru1
GCA_030560485.1,Ascoidea tarda (nom. inval.),NRRL Y-2393,1301102,PRJNA736342,17200561,24899,ASM3056048v1
GCA_029300655.1,Ascomycota sp.,CTeuk-1837,1709939,PRJNA810309,34036250,97818,ASM2930065v1
GCA_024244165.1,Ascosphaera acerosa,ATCC 201316,51565,PRJNA725040,18611625,6524,UCR_Aace_1.0
GCA_024244195.1,Ascosphaera aggregata,USDA-ARS PIBMSR Wild2,51564,PRJNA725042,19806242,7408,UCR_Aagg_1.0
GCA_001636715.1,Ascosphaera apis ARSEF 7405,ARSEF 7405,392613,PRJNA72725,20313079,12807,AAP_1.0
GCA_024244595.1,Ascosphaera atra,ARSEF 5147,51567,PRJNA725043,29072376,2504,UCR_Aatr_1.0
GCA_024244615.1,Ascosphaera pollenicola,ATCC 62712,51576,PRJNA725050,19986793,6240,UCR_Apol_1.0
GCA_029299965.1,Aspergillaceae sp.,CTeuk-1914,1914746,PRJNA810309,13377384,2771,ASM2929996v1
GCA_023626435.1,Aspergillaceae sp. M1327,PF1803,2940351,PRJNA833221,27695660,378393,ASM2362643v1
GCA_023626575.1,Aspergillaceae sp. PF1803,PT4103,2940349,PRJNA833221,40239996,145836,ASM2362657v1
GCA_023626355.1,Aspergillaceae sp. S1602,S1701,2940352,PRJNA833221,33728083,510485,ASM2362635v1
GCA_023626415.1,Aspergillaceae sp. S1701,PF2412A,2940350,PRJNA833221,35144504,413082,ASM2362641v1
GCF_003184765.1,Aspergillus aculeatinus CBS 121060,CBS 121060,1448322,PRJNA235093,36471649,200731,Aspacu1
GCF_001890905.1,Aspergillus aculeatus ATCC 16872,ATCC 16872,690307,PRJNA82765,35424414,256127,Aspac1
GCA_001931935.1,Aspergillus aff. floccosus IMV 01167,IMV 01167,2562445,PRJNA355122,31588614,318858,ASM193193v1
GCF_023601865.1,Aspergillus affinis,CMG 70,1070780,PRJNA723818,37565501,216796,ASM2360186v2
GCA_037043995.1,Aspergillus aflatoxiformans,LH_A394,2059437,PRJNA1025352,37779239,746223,ASM3704399v1
GCF_009176365.1,Aspergillus alliaceus,CBS 536.65,209559,PRJNA334014,40168528,358234,Aspalli1
GCA_023624915.1,Aspergillus amoenus,S2904,1220191,PRJNA833221,33040702,669357,ASM2362491v1
GCA_027569315.1,Aspergillus amstelodami,NRRL 89,5054,PRJNA852164,25735522,182041,ASM2756931v1
GCA_009193545.1,Aspergillus arachidicola,CBS 117612,656916,PRJNA333896,39764385,291223,Aspara19utr
GCA_027569075.1,Aspergillus asperescens,NRRL 4770,176163,PRJNA852164,28016043,205464,ASM2756907v1
GCA_037043805.1,Aspergillus austwickii,LH_A515,2059439,PRJNA1025352,37479617,585932,ASM3704380v1
GCA_009193465.1,Aspergillus avenaceus,IBT 18842,36643,PRJNA333897,33765472,65043,Aspave1
GCA_003850985.1,Aspergillus awamori,IFM 58123,105351,PRJDB4986,38597812,4298649,Aawm_assembly01
GCA_027569055.1,Aspergillus baeticus,NRRL 62501,1194636,PRJNA852164,39786874,567911,ASM2756905v1
GCA_009193595.1,Aspergillus bertholletiae,IBT 29228,1226010,PRJNA333898,37014000,127941,Aspber1
GCA_027569045.1,Aspergillus biplanus,NRRL 5071,176164,PRJNA852164,42311670,744605,ASM2756904v1
GCF_001792695.1,Aspergillus bombycis,NRRL26010,109264,PRJNA320549,37474605,240792,ASM179269v1
GCA_001889945.1,Aspergillus brasiliensis CBS 101740,CBS 101740,767769,PRJNA207691,35804080,501428,Aspbr1
GCA_027569665.1,Aspergillus bridgeri,NRRL 13000,138275,PRJNA852164,40908724,253853,ASM2756966v1
GCF_003184695.1,Aspergillus brunneoviolaceus CBS 621.78,CBS 621.78,1450534,PRJNA235064,37477200,253676,Aspbru1
GCA_020284055.1,Aspergillus brunneus,CBS 112.26,41418,PRJNA644637,25637640,129205,ASM2028405v1
GCF_009193585.1,Aspergillus caelatus,CBS 763.97,61420,PRJNA333899,40016351,108564,Aspcae1
GCA_001511075.1,Aspergillus calidoustus,,454130,PRJEB7718,41102685,981393,Acal_Allpaths_LG
GCF_002847485.1,Aspergillus campestris IBT 28561,IBT 28561,1392248,PRJNA217206,28257496,1703432,Aspcam1
GCF_002847045.1,Aspergillus candidus,CBS 102.13,41067,PRJNA334018,27317772,285163,Aspcand1
GCA_001990825.1,Aspergillus carbonarius ITEM 5010,ITEM 5010,602072,PRJNA34741,36149134,118896,Aspca3
GCA_025688815.1,Aspergillus carlsbadensis,CBS 123894,1810906,PRJNA345930,39460077,249132,Aspcar1
GCA_027569065.1,Aspergillus cavernicola,NRRL 6327,176166,PRJNA852164,36796528,274623,ASM2756906v1
GCA_004769165.1,Aspergillus cejpii,FS110,1884262,PRJNA526604,23887422,3505643,ASM476916v1
GCF_016861735.1,Aspergillus chevalieri,M1,182096,PRJDB10979,29697343,3787471,AchevalieriM1_assembly01
GCF_000002715.2,Aspergillus clavatus NRRL 1,NRRL 1,344612,PRJNA15664,27859441,749511,ASM271v1
GCA_027569095.1,Aspergillus conjunctus,NRRL 5080,41746,PRJNA852164,34028019,287669,ASM2756909v1
GCA_009193565.1,Aspergillus coremiiformis,CBS 553.77,138285,PRJNA333900,30132285,53539,Aspcor1
GCF_003184835.1,Aspergillus costaricaensis CBS 115574,CBS 115574,1448317,PRJNA235080,36947918,426603,Aspcos1
GCA_037044115.1,Aspergillus costiformis,LH_A226,1032661,PRJNA1025352,36665996,840845,ASM3704411v1
GCA_021436935.1,Aspergillus creber,HOSP050413_5_135,1220201,PRJNA768996,34897705,710608,ASM2143693v1
GCA_034509305.1,Aspergillus cristatus,2e,573508,PRJNA587303,27754207,3539799,ASM3450930v1
GCA_019828945.1,Aspergillus croceus,JS3-P1,1695224,PRJNA644637,22867324,3562,ASM1982894v1
GCA_027569695.1,Aspergillus cvjetkovicii,NRRL 227,1220204,PRJNA852164,33734259,1010380,ASM2756969v1
GCA_027569885.1,Aspergillus diversus,NRRL 5074,176167,PRJNA852164,42244320,791273,ASM2756988v1
GCA_025688805.1,Aspergillus egyptiacus,CBS 656.73,41743,PRJNA345891,28335649,81542,Aspegy1
GCA_016097275.1,Aspergillus elegans,IMI 345568,93033,PRJNA679179,36777498,4601396,ASM1609727v1
GCA_003184645.1,Aspergillus ellipticus CBS 707.79,CBS 707.79,1448320,PRJNA235088,42866077,80447,Aspell1
GCF_003184535.1,Aspergillus eucalypticola CBS 122712,CBS 122712,1448314,PRJNA235076,34792412,865111,Aspeuc1
GCA_016413765.1,Aspergillus felis,FM324,1287682,PRJNA687106,33030366,4505747,ASM1641376v1
GCF_003184825.1,Aspergillus fijiensis CBS 313.89,CBS 313.89,1448319,PRJNA235087,36513906,290429,Aspfij1
GCF_000149645.3,Aspergillus fischeri NRRL 181,NRRL 181,331117,PRJNA15672,31377515,1240190,ASM14964v4
GCF_014117465.1,Aspergillus flavus NRRL3357,NRRL3357,332952,PRJNA606291,36995582,2397812,ASM1411746v1
GCA_012184565.1,Aspergillus floridensis,IHEM 21069,1072270,PRJNA574013,35394120,72408,ASM1218456v1
GCA_037044355.1,Aspergillus foetidus,LH_A311,63131,PRJNA1025352,32951643,601137,ASM3704435v1
GCA_027569115.1,Aspergillus fructus,NRRL 239,1220205,PRJNA852164,33631114,1677664,ASM2756911v1
GCA_012656285.1,Aspergillus fumigatiaffinis,CNM-CM6805,340414,PRJNA592352,33470809,154394,ASM1265628v1
GCF_000002655.1,Aspergillus fumigatus Af293,Af293,330879,PRJNA131,29384958,2460113,ASM265v1
GCA_027569145.1,Aspergillus funiculosus,NRRL 4744,176168,PRJNA852164,25696535,789211,ASM2756914v1
GCF_001890805.1,Aspergillus glaucus CBS 516.65,CBS 516.65,1160497,PRJNA169684,27993362,150165,Aspgl1
GCA_027569155.1,Aspergillus haitiensis,NRRL 4568,1810914,PRJNA852164,36338520,455323,ASM2756915v1
GCA_001696595.2,Aspergillus hancockii,FRR 3425,1873369,PRJNA328536,39691269,77984,ASM169659v2
GCF_003184545.1,Aspergillus heteromorphus CBS 117.55,CBS 117.55,1448321,PRJNA235089,35607567,657941,Asphet1
GCA_014281905.1,Aspergillus hiratsukae,CNM-CM5793,1194566,PRJNA633131,30071213,99825,ASM1428190v1
GCF_003184865.1,Aspergillus homomorphus CBS 101889,CBS 101889,1450537,PRJNA235062,34054866,295779,Asphom1
GCA_032158085.1,Aspergillus hortae,MCA8,1107321,PRJNA975750,31114527,1070508,CIB_AhMCA8_1.0
GCF_003184845.1,Aspergillus ibericus CBS 121593,CBS 121593,1448316,PRJNA235079,33437983,283478,Aspibe1
GCA_003719405.1,Aspergillus incahuasiensis,NRRL 66825,2484740,PRJNA498066,31006665,41769,ASM371940v1
GCA_003184685.1,Aspergillus indologenus CBS 114.80,CBS 114.80,1450541,PRJNA235059,38592838,139187,Aspind1
GCA_039880815.1,Aspergillus intermedius,E25,41412,PRJNA802395,26777181,219895,ASM3988081v1
GCF_003184785.1,Aspergillus japonicus CBS 114.51,CBS 114.51,1448312,PRJNA235073,36099954,226011,Aspjap1
GCA_021437015.1,Aspergillus jensenii,C4_18042019,1220206,PRJNA769000,35429369,866901,ASM2143701v1
GCA_027569205.1,Aspergillus kassunensis,NRRL 3752,469275,PRJNA852164,34487739,506921,ASM2756920v1
GCA_013306195.1,Aspergillus latus,MM151978,41734,PRJNA542678,63570296,172899,ASM1330619v1
GCF_010724455.1,Aspergillus lentulus,IFM 58399,293939,PRJDB8156,30229310,247240,ASM1072445v1
GCA_009176345.1,Aspergillus leporis,CBS 151.66,41062,PRJNA333901,39425861,134759,Asplep1
GCF_016861625.1,Aspergillus luchuensis,IFO 4308,1069201,PRJDB10968,37256495,4830482,AkawachiiIFO4308_assembly01
GCF_016097325.1,Aspergillus melleus,CBS 546.65,138277,PRJNA679179,38850827,5594283,ASM1609732v1
GCA_039763685.1,Aspergillus micronesiensis,H39,1507543,PRJNA939002,32328115,594468,ASM3976368v1
GCA_028505775.1,Aspergillus minisclerotigenes,MRI390,656917,PRJNA742918,38025472,360475,ASM2850577v1
GCA_020826735.1,Aspergillus montevidensis,ZYD4,1173306,PRJNA775823,26622312,3879884,ASM2082673v1
GCF_003369625.1,Aspergillus mulundensis,DSM 5745,1810919,PRJNA389331,45341896,218918,ASM336962v1
GCA_015844325.1,Aspergillus nanangensis,MST-FP2251,2582783,PRJNA543384,36245875,155554,ASM1584432v1
GCF_003184625.1,Aspergillus neoniger CBS 115656,CBS 115656,1448310,PRJNA235072,35416444,343923,Aspneo1
GCA_023619815.1,Aspergillus neotritici,S2209,2932460,PRJNA833221,28548381,347985,ASM2361981v1
GCF_000011425.1,Aspergillus nidulans FGSC A4,FGSC A4,227321,PRJEA40559,29828291,679860,ASM1142v1
GCF_000002855.4,Aspergillus niger,,5061,PRJNA19275,33975768,114002,ASM285v2
GCF_001204775.2,Aspergillus nomiae NRRL 13137,NRRL 13137,1509407,PRJNA246595,36137300,66657,ASM120477v2
GCF_002847465.1,Aspergillus novofumigatus IBT 16806,IBT 16806,1392255,PRJNA217212,32440129,3768347,Aspnov1
GCA_009176405.1,Aspergillus novoparasiticus,CBS 126849,986946,PRJNA333905,40857493,241198,Aspnovo1
GCF_002846915.1,Aspergillus ochraceoroseus IBT 24754,IBT 24754,1392256,PRJNA217213,27718211,2489623,Aspergillus_ochraceoroseus_IBT_24754_v1.1
GCA_004849945.1,Aspergillus ochraceus,fc-1,40380,PRJNA264608,37017470,1342807,AoFc
GCA_014250555.1,Aspergillus oerlinghausenensis,CBS 139183,1774284,PRJNA577646,32321563,395561,ASM1425055v1
GCA_003719415.1,Aspergillus olivimuriae,NRRL 66783,2184023,PRJNA498048,30085639,27036,ASM371941v1
GCF_000184455.2,Aspergillus oryzae RIB40,RIB40,510516,PRJNA20809,37882812,2324132,ASM18445v3
GCA_025592935.1,Aspergillus ostianus,IFST Aos1,138279,PRJNA765789,35685113,88477,ASM2559293v1
GCA_027569225.1,Aspergillus panamensis,NRRL 1786,41747,PRJNA852164,31672359,377292,ASM2756922v1
GCA_028505765.1,Aspergillus parasiticus,MRI410,5067,PRJNA835319,38682576,2119486,ASM2850576v1
GCA_002215965.1,Aspergillus persii,NIBRFGC000004109,306094,PRJNA368784,38414373,279982,ASM221596v1
GCA_003344505.1,Aspergillus phoenicis ATCC 13157,ATCC 13157,1353007,PRJNA209548,35753538,695580,Aspph1
GCF_003184755.1,Aspergillus piperis CBS 112811,CBS 112811,1448313,PRJNA235074,35280331,469711,Asppip1
GCA_037044195.1,Aspergillus pragensis,LH_A260,1458898,PRJNA1025352,27565195,350522,ASM3704419v1
GCA_039880865.1,Aspergillus proliferans,E30,41414,PRJNA802395,28912890,78218,ASM3988086v1
GCA_021436995.1,Aspergillus protuberus,HOSP050413_4_129,469277,PRJNA768998,34621709,678257,ASM2143699v1
GCA_009193665.1,Aspergillus pseudocaelatus,CBS 117616,1825620,PRJNA333908,39651556,151791,Asppsec1
GCA_039880875.1,Aspergillus pseudoglaucus,E42,1405805,PRJNA802395,26537594,530501,ASM3988087v1
GCF_009193645.1,Aspergillus pseudonomiae,CBS 119388,1506151,PRJNA333909,37780514,188686,Asppsen1
GCF_009193445.1,Aspergillus pseudotamarii,CBS 117625,132259,PRJNA333910,38243929,260127,Asppset1
GCA_002927005.1,Aspergillus pseudoterreus,ATCC 32359,1565506,PRJNA420104,29514308,554745,ASM292700v1
GCF_018340605.1,Aspergillus pseudoviridinutans,IFM 55266,1517512,PRJDB7449,33330675,1135465,Asppvi_assembly01
GCF_016861865.1,Aspergillus puulaauensis,MK2,1220207,PRJDB10980,34318862,4388637,ApuulaauensisMK2_assembly01
GCA_022814375.1,Aspergillus quadricinctus,FKII-L3-BK-DRAB1,41053,PRJNA800051,34430349,293441,ASM2281437v1
GCA_013305525.1,Aspergillus quadrilineatus,NRRL 201,41735,PRJNA623402,32173992,266750,ASM1330552v1
GCA_000986645.1,Aspergillus rambellii,SRRC1468,308745,PRJNA275129,26435630,37599,ASM98664v1
GCF_000600275.1,Aspergillus ruber CBS 135680,CBS 135680,1388766,PRJNA215335,26209327,155194,Eurhe1
GCF_003184585.1,Aspergillus saccharolyticus JOP 1030-1,JOP 1030-1,1450539,PRJNA235058,31096189,268948,Aspsac1
GCA_003589665.1,Aspergillus sclerotialis,CBS 366.77,2070753,PRJNA369220,27975818,40988,phiScl_1.0
GCA_003184635.1,Aspergillus sclerotiicarbonarius CBS 121057,CBS 121057,1448318,PRJNA235081,37621264,225934,Aspscle1
GCF_003184525.1,Aspergillus sclerotioniger CBS 115572,CBS 115572,1450535,PRJNA235065,36720365,930588,Aspscl1
GCA_025592505.1,Aspergillus sclerotiorum,IFST Ascl1,138282,PRJNA765789,35883475,121237,ASM2559250v1
GCA_009193525.1,Aspergillus sergii,CBS 130017,1034303,PRJNA333911,38325693,306428,Aspser1
GCA_008274985.1,Aspergillus sojae,SMF134,41058,PRJNA517748,40106795,5060128,ASM827498v1
GCA_963379335.1,Aspergillus sp.,,5065,PRJEB47281,12587437,3383,SRR14198834_bin.1_MetaWRAP_v1.2.1_MAG
GCA_019976455.1,Aspergillus sp. 'subgen. Cremei',IBT 35662,2894562,PRJNA698796,32156665,4532342,ASM1997645v1
GCA_016880755.1,Aspergillus sp. 2663,2663,2681688,PRJNA592895,34304860,879760,ASM1688075v1
GCA_023625275.1,Aspergillus sp. 2NF922,2NF922,2940428,PRJNA833221,33287624,823382,ASM2362527v1
GCA_023625115.1,Aspergillus sp. 2NF923,2NF923,2940435,PRJNA833221,33243559,783089,ASM2362511v1
GCA_023625195.1,Aspergillus sp. 2NF925,2NF925,2940433,PRJNA833221,33298868,789314,ASM2362519v1
GCA_016162245.1,Aspergillus sp. A31,A31,2609453,PRJNA564986,28603976,417712,ASM1616224v1
GCA_020615375.1,Aspergillus sp. ADI1,ADI1,2862157,PRJNA748778,38902458,773491,CIT_ADI_1
GCA_036986335.1,Aspergillus sp. AS01,AS01,3095026,PRJDB16793,37733012,339095,ASM3698633v1
GCA_002894705.1,Aspergillus sp. ATCC 12892,ATCC 12892,2715684,PRJNA407216,41166126,469295,ASM289470v1
GCA_037042565.1,Aspergillus sp. B102-05B,B102-05B,3092684,PRJNA833221,34739543,722785,ASM3704256v1
GCA_023625155.1,Aspergillus sp. B3601,B3601,2940430,PRJNA833221,35630518,614786,ASM2362515v1
GCA_023625035.1,Aspergillus sp. B3605,B3605,2940439,PRJNA833221,34721428,748844,ASM2362503v1
GCA_037042555.1,Aspergillus sp. DX121-18F,DX121-18F,3092690,PRJNA833221,34052985,14357,ASM3704255v1
GCA_037042595.1,Aspergillus sp. DX7217,DX7217,3092694,PRJNA833221,34982820,196172,ASM3704259v1
GCA_023619735.1,Aspergillus sp. F3601,F3601,2940397,PRJNA833221,33620165,1035468,ASM2361973v1
GCA_023627655.1,Aspergillus sp. F3603,S1902Y,2940329,PRJNA833221,33644265,325389,ASM2362765v1
GCA_023619485.1,Aspergillus sp. F3604,F3604,2940409,PRJNA833221,34895846,709258,ASM2361948v1
GCA_023619445.1,Aspergillus sp. F3605,F3605,2940411,PRJNA833221,34734933,939363,ASM2361944v1
GCA_026119255.1,Aspergillus sp. GBTC2 WXH,GBTC2 WXH,2973950,PRJNA870667,37875941,4075796,ASM2611925v1
GCA_019176365.1,Aspergillus sp. GbtcF1,GbtcF1,2824782,PRJNA720764,28831586,3752118,ASM1917636v1
GCA_019176375.1,Aspergillus sp. GbtcF2,GbtcF2,2824783,PRJNA720764,37875941,4075796,ASM1917637v1
GCA_003698115.1,Aspergillus sp. HF37,HF37,1960876,PRJNA374997,21930979,38782,ASM369811v1
GCA_019775315.1,Aspergillus sp. JS3-R5,JS3-R5,2756248,PRJNA644637,25520748,1284660,ASM1977531v1
GCA_023619345.1,Aspergillus sp. M3605,M3605,2940416,PRJNA833221,35891085,443640,ASM2361934v1
GCA_023619275.1,Aspergillus sp. M3606,M3606,2940420,PRJNA833221,35917545,458149,ASM2361927v1
GCA_003138035.1,Aspergillus sp. MA 6037,MA 6037,2153246,PRJNA432315,32952336,26272,ASM313803v1
GCA_025768905.1,Aspergillus sp. MA 6041,Y3614,2153248,PRJNA833221,33343035,890588,ASM2576890v1
GCA_019721355.1,Aspergillus sp. MEXU 27854,MEXU 27854,2801328,PRJNA689854,30756112,3946678,Asp_MEXU27854_1.0
GCA_037042525.1,Aspergillus sp. P7301S-1,P7301S-1,3092718,PRJNA833221,25457646,172932,ASM3704252v1
