ACCESSION,SPECIES,STRAIN,NCBI_TAXID,BIOPROJECT,ASM_LENGTH,N50,ASM_NAME
GCA_003719405.1,Aspergillus incahuasiensis,NRRL 66825,2484740,PRJNA498066,31006665,41769,ASM371940v1
GCA_003184685.1,Aspergillus indologenus,CBS 114.80,1232676,PRJNA235059,38592838,139187,Aspind1
GCF_003184785.1,Aspergillus japonicus,CBS 114.51,34381,PRJNA235073,36099954,226011,Aspjap1
GCA_021437015.1,Aspergillus jensenii,C4_18042019,1220206,PRJNA769000,35429369,866901,ASM2143701v1
GCA_013306195.1,Aspergillus latus,MM151978,41734,PRJNA542678,63570296,172899,ASM1330619v1
GCF_010724455.1,Aspergillus lentulus,IFM 58399,293939,PRJDB8156,30229310,247240,ASM1072445v1
GCA_009176345.1,Aspergillus leporis,CBS 151.66,41062,PRJNA333901,39425861,134759,Asplep1
GCF_016861625.1,Aspergillus luchuensis,IFO 4308,1069201,PRJDB10968,37256495,4830482,AkawachiiIFO4308_assembly01
GCF_016097325.1,Aspergillus melleus,CBS 546.65,138277,PRJNA679179,38850827,5594283,ASM1609732v1
GCA_009176455.1,Aspergillus minisclerotigenes,CBS 117635,656917,PRJNA333902,37064162,267682,Aspmin1
GCA_020826735.1,Aspergillus montevidensis,ZYD4,1173306,PRJNA775823,26622312,3879884,ASM2082673v1
GCF_003369625.1,Aspergillus mulundensis,DSM 5745,1810919,PRJNA389331,45341896,218918,ASM336962v1
GCA_015844325.1,Aspergillus nanangensis,MST-FP2251,2582783,PRJNA543384,36245875,155554,ASM1584432v1
GCF_003184625.1,Aspergillus neoniger,CBS 115656,1196635,PRJNA235072,35416444,343923,Aspneo1
GCF_000149205.2,Aspergillus nidulans,FGSC A4,162425,PRJNA130,30242742,282268,ASM14920v2
GCF_001204775.2,Aspergillus nomiae,NRRL 13137,41061,PRJNA246595,36137300,66657,ASM120477v2
GCF_002847465.1,Aspergillus novofumigatus,IBT 16806,340412,PRJNA217212,32440129,3768347,Aspnov1
GCA_009176405.1,Aspergillus novoparasiticus,CBS 126849,986946,PRJNA333905,40857493,241198,Aspnovo1
GCF_002846915.1,Aspergillus ochraceoroseus,IBT 24754,138278,PRJNA217213,27718211,2489623,Aspergillus ochraceoroseus IBT 24754 v1.1
GCA_004849945.1,Aspergillus ochraceus,fc-1,40380,PRJNA264608,37017470,1342807,AoFc
GCA_014250555.1,Aspergillus oerlinghausenensis,CBS 139183,1774284,PRJNA577646,32321563,395561,ASM1425055v1
GCA_003719415.1,Aspergillus olivimuriae,NRRL 66783,2184023,PRJNA498048,30085639,27036,ASM371941v1
GCF_000184455.2,Aspergillus oryzae,RIB40,5062,PRJNA20809,37882812,2324132,ASM18445v3
GCA_013145995.1,Aspergillus parasiticus,E1365,5067,PRJNA523173,37737834,387179,ASM1314599v1
GCA_002215965.1,Aspergillus persii,NIBRFGC000004109,306094,PRJNA368784,38414373,279982,ASM221596v1
GCA_003344505.1,Aspergillus phoenicis,ATCC 13157,5063,PRJNA209548,35753538,695580,Aspph1
GCF_003184755.1,Aspergillus piperis,CBS 112811,319630,PRJNA235074,35280331,469711,Asppip1
GCA_021436995.1,Aspergillus protuberus,HOSP050413_4_129,469277,PRJNA768998,34621709,678257,ASM2143699v1
GCA_009193665.1,Aspergillus pseudocaelatus,CBS 117616,1825620,PRJNA333908,39651556,151791,Asppsec1
GCA_022813405.1,Aspergillus pseudoglaucus,FJII-L3-SW-P1,1405805,PRJNA800051,25674978,140789,ASM2281340v1
GCF_009193645.1,Aspergillus pseudonomiae,CBS 119388,1506151,PRJNA333909,37780514,188686,Asppsen1
GCF_009193445.1,Aspergillus pseudotamarii,CBS 117625,132259,PRJNA333910,38243929,260127,Asppset1
GCA_002927005.1,Aspergillus pseudoterreus,ATCC 32359,1565506,PRJNA420104,29514308,554745,ASM292700v1
GCF_018340605.1,Aspergillus pseudoviridinutans,IFM 55266,1517512,PRJDB7449,33330675,1135465,Asppvi_assembly01
GCF_016861865.1,Aspergillus puulaauensis,MK2,1220207,PRJDB10980,34318862,4388637,ApuulaauensisMK2_assembly01
GCA_022814375.1,Aspergillus quadricinctus,FKII-L3-BK-DRAB1,41053,PRJNA800051,34430349,293441,ASM2281437v1
GCA_013305525.1,Aspergillus quadrilineatus,NRRL 201,41735,PRJNA623402,32173992,266750,ASM1330552v1
GCA_000986645.1,Aspergillus rambellii,SRRC1468,308745,PRJNA275129,26435630,37599,ASM98664v1
GCF_000600275.1,Aspergillus ruber,CBS 135680,396024,PRJNA215335,26209327,155194,Eurhe1
GCF_003184585.1,Aspergillus saccharolyticus,JOP 1030-1,979771,PRJNA235058,31096189,268948,Aspsac1
GCA_003589665.1,Aspergillus sclerotialis,CBS 366.77,2070753,PRJNA369220,27975818,40988,phiScl 1.0
GCA_003184635.1,Aspergillus sclerotiicarbonarius,CBS 121057,487660,PRJNA235081,37621264,225934,Aspscle1
GCF_003184525.1,Aspergillus sclerotioniger,CBS 115572,319627,PRJNA235065,36720365,930588,Aspscl1
GCA_000530345.1,Aspergillus sclerotiorum,HBR18,138282,PRJEB5180,32841510,23567,HBR18v1
GCA_009193525.1,Aspergillus sergii,CBS 130017,1034303,PRJNA333911,38325693,306428,Aspser1
GCA_008274985.1,Aspergillus sojae,SMF134,41058,PRJNA517748,40106795,5060128,ASM827498v1
GCA_019976455.1,Aspergillus sp. 'subgen. Cremei',IBT 35662,2894562,PRJNA698796,32156665,4532342,ASM1997645v1
GCA_016880755.1,Aspergillus sp. 2663,2663,2681688,PRJNA592895,34304860,879760,ASM1688075v1
GCA_023625275.1,Aspergillus sp. 2NF922,2NF922,2940428,PRJNA833221,33287624,823382,ASM2362527v1
GCA_023625115.1,Aspergillus sp. 2NF923,2NF923,2940435,PRJNA833221,33243559,783089,ASM2362511v1
GCA_023625195.1,Aspergillus sp. 2NF925,2NF925,2940433,PRJNA833221,33298868,789314,ASM2362519v1
GCA_016162245.1,Aspergillus sp. A31,A31,2609453,PRJNA564986,28603976,417712,ASM1616224v1
GCA_020615375.1,Aspergillus sp. ADI1,ADI1,2862157,PRJNA748778,38902458,773491,CIT_ADI_1
GCA_002894705.1,Aspergillus sp. ATCC 12892,ATCC 12892,2715684,PRJNA407216,41166126,469295,ASM289470v1
GCA_023625155.1,Aspergillus sp. B3601,B3601,2940430,PRJNA833221,35630518,614786,ASM2362515v1
GCA_023625035.1,Aspergillus sp. B3605,B3605,2940439,PRJNA833221,34721428,748844,ASM2362503v1
GCA_023619735.1,Aspergillus sp. F3601,F3601,2940397,PRJNA833221,33620165,1035468,ASM2361973v1
GCA_023627655.1,Aspergillus sp. F3603,S1902Y,2940329,PRJNA833221,33644265,325389,ASM2362765v1
GCA_023619485.1,Aspergillus sp. F3604,F3604,2940409,PRJNA833221,34895846,709258,ASM2361948v1
GCA_023619445.1,Aspergillus sp. F3605,F3605,2940411,PRJNA833221,34734933,939363,ASM2361944v1
GCA_019176365.1,Aspergillus sp. GbtcF1,GbtcF1,2824782,PRJNA720764,28831586,3752118,ASM1917636v1
GCA_019176375.1,Aspergillus sp. GbtcF2,GbtcF2,2824783,PRJNA720764,37875941,4075796,ASM1917637v1
GCA_003698115.1,Aspergillus sp. HF37,HF37,1960876,PRJNA374997,21930979,38782,ASM369811v1
GCA_019775315.1,Aspergillus sp. JS3-R5,JS3-R5,2756248,PRJNA644637,25520748,1284660,ASM1977531v1
GCA_023619345.1,Aspergillus sp. M3605,M3605,2940416,PRJNA833221,35891085,443640,ASM2361934v1
GCA_023619275.1,Aspergillus sp. M3606,M3606,2940420,PRJNA833221,35917545,458149,ASM2361927v1
GCA_003138035.1,Aspergillus sp. MA 6037,MA 6037,2153246,PRJNA432315,32952336,26272,ASM313803v1
GCA_003138005.1,Aspergillus sp. MA 6041,MA 6041,2153248,PRJNA432315,60713271,115291,ASM313800v1
GCA_018167545.1,Aspergillus sp. MCCF 102,MCCF 102,2821745,PRJNA717572,31641877,134745,ASM1816754v1
GCA_019721355.1,Aspergillus sp. MEXU 27854,MEXU 27854,2801328,PRJNA689854,30756112,3946678,Asp_MEXU27854_1.0
GCA_023619705.1,Aspergillus sp. PA2101,PA2101,2940399,PRJNA833221,34494428,792993,ASM2361970v1
GCA_023624935.1,Aspergillus sp. PA3604,PA3604,2940440,PRJNA833221,35261291,643727,ASM2362493v1
GCA_023618985.1,Aspergillus sp. PA40-03,PA40-03,2940422,PRJNA833221,33564663,834636,ASM2361898v1
GCA_023619755.1,Aspergillus sp. PB2407,PB2407,2940396,PRJNA833221,33528687,1629627,ASM2361975v1
GCA_023619575.1,Aspergillus sp. PB4102,PB4102,2940404,PRJNA833221,34477307,774752,ASM2361957v1
GCA_023618955.1,Aspergillus sp. PB4105,PB4105,2940424,PRJNA833221,34164506,827402,ASM2361895v1
GCA_023619455.1,Aspergillus sp. PB4106,PB4106,2940410,PRJNA833221,34486824,887985,ASM2361945v1
GCA_023619615.1,Aspergillus sp. PG3603,PG3603,2940402,PRJNA833221,33458877,896637,ASM2361961v1
GCA_023625635.1,Aspergillus sp. PG3605,2NP920,2940388,PRJNA833221,10640328,379293,ASM2362563v1
GCA_023625255.1,Aspergillus sp. PG3606C,PG3606C,2940427,PRJNA833221,33751973,1004141,ASM2362525v1
GCA_023619545.1,Aspergillus sp. PG3606D,PG3606D,2940406,PRJNA833221,33454618,899779,ASM2361954v1
GCA_023619555.1,Aspergillus sp. PG3608,PG3608,2940405,PRJNA833221,34896949,1039770,ASM2361955v1
GCA_023619285.1,Aspergillus sp. PH2503,PH2503,2940419,PRJNA833221,34275684,900593,ASM2361928v1
GCA_023618865.1,Aspergillus sp. PH3601,PH3601,2940425,PRJNA833221,33837860,752856,ASM2361886v1
GCA_023619325.1,Aspergillus sp. PK2410,PK2410,2940417,PRJNA833221,34397072,651860,ASM2361932v1
GCA_023625295.1,Aspergillus sp. PM3601,PM3601,2940426,PRJNA833221,34849926,1136876,ASM2362529v1
GCA_023618995.1,Aspergillus sp. PM3602,PM3602,2940421,PRJNA833221,33489266,955300,ASM2361899v1
GCA_023619375.1,Aspergillus sp. PYS2105,PYS2105,2940414,PRJNA833221,34565978,725943,ASM2361937v1
GCA_023627435.1,Aspergillus sp. PYS4201,S3505,2940339,PRJNA833221,25547250,164370,ASM2362743v1
GCA_023627495.1,Aspergillus sp. PYS4240,S1802E,2940335,PRJNA833221,25992996,261288,ASM2362749v1
GCA_023627515.1,Aspergillus sp. PYS4241,PYS4240,2940336,PRJNA833221,25806729,197060,ASM2362751v1
GCA_023625135.1,Aspergillus sp. R1430,R1430,2940437,PRJNA833221,35367792,760713,ASM2362513v1
GCA_023627595.1,Aspergillus sp. R2302,R2407,2940333,PRJNA833221,35579069,433670,ASM2362759v1
GCA_023627615.1,Aspergillus sp. R2305,R3607,2940331,PRJNA833221,34494604,130552,ASM2362761v1
GCA_023627575.1,Aspergillus sp. R2407,R2305,2940332,PRJNA833221,36382558,414552,ASM2362757v1
GCA_023627395.1,Aspergillus sp. R2504,S1107B,2940341,PRJNA833221,25588752,172469,ASM2362739v1
GCA_023625075.1,Aspergillus sp. R2506,R2506,2940434,PRJNA833221,35264879,843878,ASM2362507v1
GCA_023619725.1,Aspergillus sp. R2804,R2804,2940398,PRJNA833221,34532075,752255,ASM2361972v1
GCA_023618935.1,Aspergillus sp. R3602,R3602,2940423,PRJNA833221,33975846,874560,ASM2361893v1
GCA_023627635.1,Aspergillus sp. R3607,F3603,2940330,PRJNA833221,34023850,739452,ASM2362763v1
GCA_023627455.1,Aspergillus sp. S1107B,PYS4201,2940340,PRJNA833221,25786915,187131,ASM2362745v1
GCA_023619415.1,Aspergillus sp. S1702,S1702,2940412,PRJNA833221,34757653,757185,ASM2361941v1
GCA_023627555.1,Aspergillus sp. S1801,PYS4241,2940337,PRJNA833221,25781678,202483,ASM2362755v1
GCA_023627535.1,Aspergillus sp. S1802E,R2302,2940334,PRJNA833221,36431568,419866,ASM2362753v1
GCA_023627675.1,Aspergillus sp. S1902Y,PM3604,2940328,PRJNA833221,33680840,917687,ASM2362767v1
GCA_023619515.1,Aspergillus sp. S1903S,S1903S,2940407,PRJNA833221,33643979,573670,ASM2361951v1
GCA_023619655.1,Aspergillus sp. S1905,S1905,2940400,PRJNA833221,33839119,656476,ASM2361965v1
GCA_023625215.1,Aspergillus sp. S2101G,S2101G,2940432,PRJNA833221,35026519,964005,ASM2362521v1
GCA_023619405.1,Aspergillus sp. S2103,S2103,2940413,PRJNA833221,33613780,513821,ASM2361940v1
GCA_023619605.1,Aspergillus sp. S2105,S2105,2940403,PRJNA833221,33789765,1437540,ASM2361960v1
GCA_023619645.1,Aspergillus sp. S2109,S2109,2940401,PRJNA833221,33541015,1103419,ASM2361964v1
GCA_023625175.1,Aspergillus sp. S2111G.1,S2111G.1,2940431,PRJNA833221,34609756,829314,ASM2362517v1
GCA_023625095.1,Aspergillus sp. S2111Y,S2111Y,2940436,PRJNA833221,35315504,589884,ASM2362509v1
GCA_023627695.1,Aspergillus sp. S2805,S2805,2940326,PRJNA833221,33953665,607689,ASM2362769v1
GCA_023627475.1,Aspergillus sp. S3505,S1801,2940338,PRJNA833221,26022687,310814,ASM2362747v1
GCA_023625055.1,Aspergillus sp. S3602,S3602,2940438,PRJNA833221,33811123,934052,ASM2362505v1
GCA_023625235.1,Aspergillus sp. S3605,S3605,2940429,PRJNA833221,33776036,1034186,ASM2362523v1
GCA_023619495.1,Aspergillus sp. S3606,S3606,2940408,PRJNA833221,33818669,1038156,ASM2361949v1
GCA_023619365.1,Aspergillus sp. S4401N,S4401N,2940415,PRJNA833221,32947211,490031,ASM2361936v1
GCA_023619295.1,Aspergillus sp. S4402,S4402,2940418,PRJNA833221,33331040,605863,ASM2361929v1
GCA_001044295.1,Aspergillus sp. Z5,Z5,1662659,PRJNA285783,33810366,195844,ASM104429v1
GCA_003574815.1,Aspergillus spinulosporus,NRRL 2395,1810908,PRJNA481010,33169175,312007,ASM357481v1
GCF_002849105.1,Aspergillus steynii,IBT 23096,306088,PRJNA217208,37847960,3921250,Aspste1
GCF_001890705.1,Aspergillus sydowii,CBS 593.65,75750,PRJNA207689,34381026,123783,Aspsy1
GCA_002850765.1,Aspergillus taichungensis,IBT 19404,482145,PRJNA334013,27121736,156925,Asptaic1
GCA_023619995.1,Aspergillus tamarii,PB2201,41984,PRJNA833221,38398285,389655,ASM2361999v1
GCF_003426965.1,Aspergillus tanneri,NIH1004,1220188,PRJNA239015,38719388,4499170,ASM342696v1
GCF_000149615.1,Aspergillus terreus,NIH2624,33178,PRJNA15631;PRJNA176382,29331195,224147,ASM14961v1
GCF_002237265.1,Aspergillus thermomutatus,HMR AF 39,41047,PRJNA388488,30945974,93306,ASM223726v2
GCA_009193505.1,Aspergillus transmontanensis,CBS 130015,1034304,PRJNA333913,39338775,257683,Asptra1
GCA_023619815.1,Aspergillus tritici,S2209,478866,PRJNA833221,28548381,347985,ASM2361981v1
GCF_013340325.1,Aspergillus tubingensis,WU-2223L,5068,PRJDB9560,35047229,3153774,ASM1334032v1
GCA_002234965.2,Aspergillus turcosus,HMR AF 23,1245748,PRJNA388488,32352653,110871,ASM223496v2
GCF_001078395.1,Aspergillus udagawae,IFM 46973,91492,PRJDB3949,32252303,893916,Aud_assembly02
GCA_018408605.1,Aspergillus unguis,F6_8S_P_4A,40381,PRJNA723004,25892532,1808513,ASM1840860v1
GCA_000812125.1,Aspergillus ustus,3.3904,40382,PRJNA253260,38351268,178527,Austus1.0
GCF_003184745.1,Aspergillus uvarum,CBS 121591,446911,PRJNA235077,35850703,276704,Aspuva1
GCF_003184925.1,Aspergillus vadensis,CBS 113365,288669,PRJNA235071,35663374,673643,Aspvad1
GCF_001890125.1,Aspergillus versicolor,CBS 583.65,46472,PRJNA207687,33126810,695565,Aspve1
GCA_003184705.1,Aspergillus violaceofuscus,CBS 115571,657443,PRJNA235060,36012865,197877,Aspvio1
GCF_018404265.1,Aspergillus viridinutans,IFM 47045,75553,PRJDB8156,34888349,509684,Aspvir_assembly01
GCF_003344945.1,Aspergillus welwitschiae,CBS 139.54b,1341132,PRJNA333467,37511876,365683,Aspwel1
GCF_001890725.1,Aspergillus wentii,DTO 134E9,5066,PRJNA170886,31350635,679749,Aspwe1
GCA_019976475.1,Aspergillus westerdijkiae,IBT 35663,357447,PRJNA698789,36038104,4855597,ASM1997647v1
GCF_000002855.3,AspergillusnigerCBS513.88,,5061,PRJNA15772;PRJNA19275,33975568,114002,ASM285v2
GCA_018850815.1,Asterophora lycoperdoides,D37,117017,PRJNA417766,34157045,29203,ASM1885081v1
GCA_018282005.1,Asterophora parasitica,AP01,117018,PRJNA417766,34053942,29829,ASM1828200v1
GCA_016618355.2,Astraeus odoratus,MTA1-3,265491,PRJNA663954,45082902,9376,ASM1661835v2
GCA_022453515.1,Astrocystis sublimbata,CBS 130006,743114,PRJNA567200,42778081,538138,Astsub1
GCA_021030915.1,Astrothelium macrocarpum,NSR6,1808323,PRJNA714050,36403808,196524,ASM2103091v1
GCA_021030935.1,Astrothelium subdiscretum,UBN165,2820137,PRJNA714742,32257044,354317,ASM2103093v1
GCA_018343915.1,Athelia rolfsii,GP3,39291,PRJNA635225,37673359,4408868,ASM1834391v1
GCA_014898675.1,Athelia sp. TMB,TMB,2748771,PRJNA641386,79838449,64204,191101_athtb5_1.0
GCA_000729835.1,Atkinsonella hypoxylon,B4728,47741,PRJNA221544,35593152,138446,AhypB4728v1
GCA_001008035.1,Atkinsonella texensis,B6155,51582,PRJNA274998,29374555,41528,Atex_B6155_v1
GCA_021432655.1,Atractiella rhizophila,PMI 95,1938712,PRJNA234661,51470471,41655,Atrsp2
GCA_010015705.1,Aulographum hederae,CBS 113979,1176130,PRJNA195869,31983478,134917,Aulhe2
GCA_019775405.1,Aureobasidium leucospermi,VS I D KN 2,1093200,PRJNA644637,28672407,793921,ASM1977540v1
GCA_022813425.1,Aureobasidium lini,FJII-L3-CM-P3,1836197,PRJNA800051,28497861,292143,ASM2281342v1
GCA_021014315.1,Aureobasidium mangrovei,SARA-138H,2895399,PRJNA780242,23816183,1005850,SQU_Amang_1.1
GCF_000721775.1,Aureobasidium melanogenum,CBS 110374,46634,PRJNA207873,26203324,652369,Aureobasidium pullulans var. melanogenum CBS 110374 v1.0
GCA_903819665.1,Aureobasidium mustum,,2773714,PRJEB38309,27251766,2332598,AWRI4233
GCF_000721765.1,Aureobasidium namibiae,CBS 147.97,559561,PRJNA207872,25428601,1053184,Aureobasidium pullulans var. namibiae CBS 147.97 v1.0
GCF_000721785.1,Aureobasidium pullulans,EXF-150,5580,PRJNA207874,29621078,779844,Aureobasidium pullulans var. pullulans EXF-150 assembly version 1.0
GCA_023848595.1,Aureobasidium sp. EXF-10727,EXF-10727,2894284,PRJNA527935,25420412,292519,ASM2384859v1
GCA_023848605.1,Aureobasidium sp. EXF-10728,EXF-10728,2894285,PRJNA527935,25387844,347343,ASM2384860v1
GCA_024195555.1,Aureobasidium sp. EXF-12298,EXF-12298,2894281,PRJNA527935,52911230,112058,ASM2419555v1
GCA_024195545.1,Aureobasidium sp. EXF-12344,EXF-12344,2894282,PRJNA527935,52460415,110824,ASM2419554v1
GCA_019924955.1,Aureobasidium sp. EXF-3399,EXF-3399,2831173,PRJNA721240,25501793,324492,ASM1992495v1
GCA_024195585.1,Aureobasidium sp. EXF-3400,EXF-3400,2894283,PRJNA527935,55336626,116304,ASM2419558v1
GCA_024195465.1,Aureobasidium sp. EXF-8845,EXF-8845,2894279,PRJNA527935,47650430,5052,ASM2419546v1
GCA_024195485.1,Aureobasidium sp. EXF-8846,EXF-8846,2894280,PRJNA527935,47451263,5062,ASM2419548v1
GCA_001914275.1,Aureobasidium sp. FSWF8-4,FSWF8-4,1928478,PRJNA354502,28173731,156856,FSWF8-bin-4
GCA_003992365.1,Aureobasidium sp. P6,P6,1771980,PRJNA509139,24634378,196540,ASM399236v1
GCA_019677095.1,Aureobasidium sp. SLJ-2021a,XJ5-1,2850881,PRJNA739365,25417443,415475,ASM1967709v1
GCA_022575945.1,Aureobasidium sp. TD-062,TD-062,2918936,PRJNA807486,23186897,326663,ASM2257594v1
GCF_000721755.1,Aureobasidium subglaciale,EXF-2481,1042127,PRJNA161477,25796716,805545,Aureobasidium pullulans var. subglaciale EXF-2481 v1.0
GCA_903853725.1,Aureobasidium uvarum,,2773716,PRJEB38309,25618281,2049633,AWRI4620
GCA_903819635.1,Aureobasidium vineae,,2773715,PRJEB38309,25936416,2109315,AWRI4619
GCA_017580825.2,Aureobasidium zeae,KZ1,1592451,PRJNA715348,23478834,720243,ASM1758082v2
GCA_002092955.1,Auricularia auricula-judae,B14-8,29892,PRJNA382471,43569032,121216,ASM209295v1
GCA_008368385.1,Auricularia cornea,CCMJ2827,1238391,PRJNA504355,78504140,3136832,ASM836838v1
GCA_002287115.1,Auricularia heimuer,Dai 13782,1579977,PRJNA382748,49761846,1006440,ASM228711v1
GCA_003316125.1,Auricularia polytricha,MG66,29893,PRJNA454572,38688730,11074,ASM331612v1
GCA_020744175.1,Auriculariales sp. MPI-PUGE-AT-0066,MPI-PUGE-AT-0066,2829486,PRJNA347192,47727729,223987,Olipa1
GCA_007026445.1,Auriculariopsis ampla,NL-1724,97359,PRJNA334997,49873921,539828,Auramp1
GCA_019914985.1,Auriscalpium microsporum,AU-H-210,2841979,PRJNA735801,43461200,2448894,ASM1991498v1
GCA_019915035.1,Auriscalpium orientale,AU-Y-A,2841978,PRJNA735804,45398739,1814441,ASM1991503v1
GCA_019915015.1,Auriscalpium vulgare,CBS 236.39,40419,PRJNA728955,51677454,1721280,ASM1991501v1
GCA_023105745.1,Austropuccinia psidii,Au3-C622-A115012,181123,PRJNA810573;PRJNA821517,1016163381,10400802,APSI_hap1_v2
GCF_001661335.1,Babjeviella inositovora,NRRL Y-12698,45609,PRJNA207852,15221050,198400,Babin1
GCA_022814255.1,Bachmanniomyces sp. S44760,T1894,2918519,PRJNA795879,23023557,299982,ASM2281425v1
GCF_019456465.1,Bacidia gigantensis,McMullin 20006,2732470,PRJNA748063,33117897,1807239,ASM1945646v1
GCA_024140565.1,Backusella australiensis,UoMAU90,2583354,PRJNA544350,47594588,5133,ASM2414056v1
GCA_024140265.1,Backusella liffmaniae,UoMAU58,2583357,PRJNA544350,44962020,5168,ASM2414026v1
GCA_024140195.1,Backusella luteola,UoMAU6,2583358,PRJNA544350,47953259,5554,ASM2414019v1
GCA_024139275.1,Backusella macrospora,UoMAU7,2583359,PRJNA544350,56332687,3690,ASM2413927v1
GCA_024139405.1,Backusella mclennaniae,UoMAU11,2583360,PRJNA544350,46408055,5808,ASM2413940v1
GCA_024139395.1,Backusella morwellensis,UoMAU16,2823925,PRJNA544350,48384723,6898,ASM2413939v1
GCA_024140155.1,Backusella parvicylindrica,UoMAU35,2583362,PRJNA544350,47841626,3647,ASM2414015v1
GCA_024139485.1,Backusella psychrophila,UoMAU55,2583363,PRJNA544350,45155991,5815,ASM2413948v1
GCA_024139495.1,Backusella sp. ASU-2019c,UoMAU9,2583356,PRJNA544350,46112820,5722,ASM2413949v1
GCA_024139415.1,Backusella tarrabulga,UoMAU5,2583364,PRJNA544350,47344573,7855,ASM2413941v1
GCA_024140245.1,Backusella tuberculispora,UoMAU80,1196560,PRJNA544350,57697485,3776,ASM2414024v1
GCA_024140375.1,Backusella westeae,UoMAU4,2583365,PRJNA544350,48348398,5150,ASM2414037v1
GCA_001179705.1,Baeospora myosura,,139080,PRJEB8570,61019048,3550,Baeospora_myosura-8
GCA_000709145.1,Balansia obtecta,B249,40611,PRJNA221345,30153538,68501,BobtB249_1
GCA_022813145.1,Barbatosphaeria neglecta,FKII-L8-BK-P4,1629402,PRJNA800051,35937321,53003,ASM2281314v1
GCA_020280145.1,Barnettozyma botsteinii,1118,2880258,PRJNA695125,10981827,1262629,ASM2028014v1
GCA_023627795.1,Barnettozyma californica,PB4207,36038,PRJNA833221,11788834,421778,ASM2362779v1
GCA_003706665.1,Barnettozyma hawaiiensis,NRRL Y-27270,96499,PRJNA429441,10617442,200939,ASM370666v1
GCA_003706705.2,Barnettozyma populi,NRRL Y-12728,53645,PRJNA429441,11475903,389257,ASM370670v2
GCA_003707865.1,Barnettozyma pratensis,NRRL Y-12696,36040,PRJNA429441,12622213,191945,ASM370786v1
GCA_003707885.1,Barnettozyma salicaria,NRRL Y-6780,1337058,PRJNA429441,11010013,493952,ASM370788v1
GCA_000826855.1,Basidioascus undulatus,DAOM 241956,1230402,PRJNA247992,32053493,15626,BASUN5
GCA_000697455.1,Basidiobolus heterosporus,B8920,423455,PRJNA211915,44053790,2204,BasHetB8920-1.0
GCA_002104905.1,Basidiobolus meristosporus,CBS 931.73,423460,PRJNA196075,89489060,106019,Basme2finSC
GCA_001599675.1,Basipetospora chlamydospora,JCM 23157,89487,PRJDB3556;PRJDB3651,33489886,177144,JCM_23157_assembly_v001
GCA_021031095.1,Bathelium albidoporum,NSR34,2820138,PRJNA714674,32990988,77699,ASM2103109v1
GCF_000203795.1,Batrachochytrium dendrobatidis,JAM81,109871,PRJNA41157,24315081,318114,v1.0
GCA_021556675.1,Batrachochytrium salamandrivorans,AMFP13/1,1357716,PRJNA623494;PRJNA797022,41738742,346311,ASM2155667v1
GCF_000338955.1,Baudoinia panamericana,UAMH 10762,1709381,PRJNA53579,21875620,1222139,Bauco1
GCF_000280675.1,Beauveria bassiana,ARSEF 2860,176275,PRJNA38719,33693936,84720,ASM28067v1
GCA_001636735.1,Beauveria brongniartii,RCEF 3172,118266,PRJNA72729,32515992,83189,BBO 1.0
GCA_016490725.1,Beauveria felina,SYSU-MS7908,37994,PRJNA687156,29419306,163045,ASM1649072v1
