ACCESSION,SPECIES,STRAIN,NCBI_TAXID,BIOPROJECT,ASM_LENGTH,N50,ASM_NAME
GCA_036971205.1,Arthrobotrys pseudoclavata,CGMCC 3.6756,314114,PRJNA791178,35129598,5987298,ASM3697120v1
GCA_036971225.1,Arthrobotrys sinensis,CGMCC 3.6755,314116,PRJNA791178,40621685,2270803,ASM3697122v1
GCA_036971245.1,Arthrobotrys sphaeroides,CGMCC 3.6774,2509447,PRJNA791178,40637404,2343575,ASM3697124v1
GCA_003614865.1,Arthrocladium fulminans,CBS 136243,1758292,PRJNA485507,27195275,2259535,ASM361486v1
GCF_011692745.1,Arthroderma uncinatum,CBS 119779,74035,PRJNA587833,23563256,6243361,ASM1169274v1
GCA_018855395.1,Arthromyces matolae,D32,530044,PRJNA417766,50532040,6038,ASM1885539v1
GCA_003415645.1,Articulospora tetracladia,NNIBRFG329,253309,PRJNA445174,41846809,3973648,ASM341564v1
GCA_022160305.1,Artomyces pyxidatus,HHB10654,48021,PRJNA239090,37987417,472950,Clapy1
GCA_023309525.1,Arxiozyma bovina,CBS 16326,278024,PRJNA810350,15861132,203893,ASM2330952v1
GCF_036370985.1,Arxiozyma heterogenica,weizmannii,278026,PRJNA936566,14370535,1033068,Kaz3
GCA_042140155.1,Arxiozyma pintolopesii,W26G,278025,PRJNA962598,14537491,1137018,ASM4214015v1
GCA_017347545.2,Arxiozyma slooffiae,ABBL,278027,PRJNA702779,23651935,716300,ASM1734754v2
GCA_030571675.1,Arxiozyma telluris,NRRL Y-4302,36907,PRJNA736342,14718466,68627,ASM3057167v1
GCA_003788565.2,Ascobolus immersus RN42,RN42,1160509,PRJNA346638,59529874,268758,Ascim1
GCA_030573245.1,Ascobotryozyma americana,CBS 8560,219603,PRJNA736342,17648120,46527,ASM3057324v1
GCA_030565755.1,Ascobotryozyma cognata,CBS 8753,219604,PRJNA736342,17798944,19014,ASM3056575v1
GCA_027946445.1,Ascochyta clinopodiicola,IMI 359910,2249482,PRJNA786750,33614440,73711,ASM2794644v1
GCA_004335285.1,Ascochyta fabae,247/15,372025,PRJNA506513,44313589,32881,ASM433528v1
GCA_026119515.1,Ascochyta koolunga,KIN-16-703,2654375,PRJNA867522,56068377,4362175,ASM2611951v1
GCA_016097375.2,Ascochyta lentis,Kewell,205686,PRJNA926806,41659906,1824960,AlKewell
GCA_039634435.1,Ascochyta pisi,HNA23,749586,PRJNA887707,41378690,1699839,ASM3963443v1
GCF_004011695.2,Ascochyta rabiei,Me14,5454,PRJNA510692,40846718,1944960,ASM401169v2
GCA_004335155.1,Ascochyta viciae,FOR-16-616,1677696,PRJNA506521,49894218,22916,ASM433515v1
GCA_004335205.1,Ascochyta viciae-villosae,ONG-16-641,487627,PRJNA506523,45955488,56180,ASM433520v1
GCA_000328965.1,Ascocoryne sarcoides NRRL 50072,NRRL 50072,1016881,PRJNA71021,34247354,3438441,ASM32896v1
GCA_004786065.1,Ascodesmis nigricans,CBS 389.68,341454,PRJNA247594,27385218,487907,Ascni1
GCA_027569015.1,Ascodesmis sphaerospora,NRRL 22422,47183,PRJNA852164,49538203,1426386,ASM2756901v1
GCA_001600695.1,Ascoidea asiatica,JCM 7603,1301101,PRJDB3556;PRJDB3724,20313720,1153196,JCM_7603_assembly_v001
GCF_001661345.1,Ascoidea rubescens DSM 1968,DSM 1968,1344418,PRJNA207865,17503998,1035938,Ascru1
GCA_030560485.1,Ascoidea tarda (nom. inval.),NRRL Y-2393,1301102,PRJNA736342,17200561,25868,ASM3056048v1
GCA_024244165.1,Ascosphaera acerosa,ATCC 201316,51565,PRJNA725040,18611625,6542,UCR_Aace_1.0
GCA_024244195.1,Ascosphaera aggregata,USDA-ARS PIBMSR Wild2,51564,PRJNA725042,19806242,7511,UCR_Aagg_1.0
GCA_001636715.1,Ascosphaera apis ARSEF 7405,ARSEF 7405,392613,PRJNA72725,20313079,482601,AAP_1.0
GCA_024244595.1,Ascosphaera atra,ARSEF 5147,51567,PRJNA725043,29072376,2504,UCR_Aatr_1.0
GCA_024244615.1,Ascosphaera pollenicola,ATCC 62712,51576,PRJNA725050,19986793,6320,UCR_Apol_1.0
GCF_003184765.1,Aspergillus aculeatinus CBS 121060,CBS 121060,1448322,PRJNA235093,36471649,493913,Aspacu1
GCF_001890905.1,Aspergillus aculeatus ATCC 16872,ATCC 16872,690307,PRJNA82765,35424414,1634707,Aspac1
GCF_023601865.1,Aspergillus affinis,CMG 70,1070780,PRJNA723818,37565501,216796,ASM2360186v2
GCA_037043995.1,Aspergillus aflatoxiformans,LH_A394,2059437,PRJNA1025352,37779239,746223,ASM3704399v1
GCF_009176365.1,Aspergillus alliaceus,CBS 536.65,209559,PRJNA334014,40168528,499171,Aspalli1
GCF_047715705.1,Aspergillus ambiguus,CBS 117.58,176160,PRJNA333931,29374911,550646,Aspamb1
GCA_023624915.1,Aspergillus amoenus,S2904,1220191,PRJNA833221,33040702,950527,ASM2362491v1
GCA_027569315.1,Aspergillus amstelodami,NRRL 89,5054,PRJNA852164,25735522,182041,ASM2756931v1
GCA_047496425.1,Aspergillus annui,IBT 36122,3014059,PRJNA990804,28926280,139114,ASM4749642v1
GCA_009193545.1,Aspergillus arachidicola,CBS 117612,656916,PRJNA333896,39764385,349923,Aspara19utr
GCA_044706995.1,Aspergillus aspearensis,CBS 143672,2059438,PRJNA1168986,41306849,396232,ASM4470699v1
GCA_027569075.1,Aspergillus asperescens,NRRL 4770,176163,PRJNA852164,28016043,205464,ASM2756907v1
GCA_047715765.1,Aspergillus aurantiobrunneus,CBS 465.65,41725,PRJNA334033,31381522,254557,Aspaura1
GCA_037043805.1,Aspergillus austwickii,LH_A515,2059439,PRJNA1025352,37479617,585932,ASM3704380v1
GCA_009193465.1,Aspergillus avenaceus,IBT 18842,36643,PRJNA333897,33765472,79000,Aspave1
GCA_003850985.1,Aspergillus awamori,IFM 58123,105351,PRJDB4986,38597812,4298649,Aawm_assembly01
GCA_027569055.1,Aspergillus baeticus,NRRL 62501,1194636,PRJNA852164,39786874,567911,ASM2756905v1
GCA_009193595.1,Aspergillus bertholletiae,IBT 29228,1226010,PRJNA333898,37014000,173958,Aspber1
GCA_027569045.1,Aspergillus biplanus,NRRL 5071,176164,PRJNA852164,42311670,744605,ASM2756904v1
GCF_001792695.1,Aspergillus bombycis,NRRL26010,109264,PRJNA320549,37474605,240792,ASM179269v1
GCF_001889945.1,Aspergillus brasiliensis CBS 101740,CBS 101740,767769,PRJNA207691,35804080,2027382,Aspbr1
GCA_027569665.1,Aspergillus bridgeri,NRRL 13000,138275,PRJNA852164,40908724,253853,ASM2756966v1
GCF_003184695.1,Aspergillus brunneoviolaceus CBS 621.78,CBS 621.78,1450534,PRJNA235064,37477200,411666,Aspbru1
GCA_020284055.1,Aspergillus brunneus,CBS 112.26,41418,PRJNA644637,25637640,183811,ASM2028405v1
GCF_009193585.1,Aspergillus caelatus,CBS 763.97,61420,PRJNA333899,40016351,115961,Aspcae1
GCA_001511075.1,Aspergillus calidoustus,,454130,PRJEB7718,41102685,3207549,Acal_Allpaths_LG
GCA_045785085.1,Aspergillus californicus,CBS 123895,1810905,PRJNA345929,36744266,230761,Aspcalif1
GCF_002847485.1,Aspergillus campestris IBT 28561,IBT 28561,1392248,PRJNA217206,28257496,1703432,Aspcam1
GCF_002847045.1,Aspergillus candidus,CBS 102.13,41067,PRJNA334018,27317772,391998,Aspcand1
GCA_001990825.1,Aspergillus carbonarius ITEM 5010,ITEM 5010,602072,PRJNA34741,36149134,1827541,Aspca3
GCA_051168675.1,Aspergillus carlsbadensis,M4,1810906,PRJNA1267999,39654354,443331,ASM5116867v1
GCA_044048685.1,Aspergillus cavernicola,CBS 600.67,176166,PRJNA334030,34894441,295911,Aspamy1
GCA_004769165.1,Aspergillus cejpii,FS110,1884262,PRJNA526604,23887422,3505643,ASM476916v1
GCF_016861735.1,Aspergillus chevalieri,M1,182096,PRJDB10979,29697343,3787471,AchevalieriM1_assembly01
GCF_000002715.2,Aspergillus clavatus NRRL 1,NRRL 1,344612,PRJNA15664,27859441,2493640,ASM271v1
GCA_027569095.1,Aspergillus conjunctus,NRRL 5080,41746,PRJNA852164,34028019,287669,ASM2756909v1
GCA_009193565.1,Aspergillus coremiiformis,CBS 553.77,138285,PRJNA333900,30132285,58658,Aspcor1
GCF_003184835.1,Aspergillus costaricaensis CBS 115574,CBS 115574,1448317,PRJNA235080,36947918,817474,Aspcos1
GCA_037044115.1,Aspergillus costiformis,LH_A226,1032661,PRJNA1025352,36665996,840845,ASM3704411v1
GCA_021436935.1,Aspergillus creber,HOSP050413_5_135,1220201,PRJNA768996,34897705,710608,ASM2143693v1
GCA_054825215.1,Aspergillus cristatus,JH-5,573508,PRJNA1393758,28285435,3711547,ASM5482521v1
GCA_019828945.1,Aspergillus croceus,JS3-P1,1695224,PRJNA644637,22867324,3746,ASM1982894v1
GCA_048571495.1,Aspergillus crustosus,CBS 478.65,41757,PRJNA345900,37360539,215644,Aspcru1
GCA_027569695.1,Aspergillus cvjetkovicii,NRRL 227,1220204,PRJNA852164,33734259,1010380,ASM2756969v1
GCA_047715865.1,Aspergillus desertorum,CBS 653.73,1810909,PRJNA334037,29041708,282550,Aspdese1
GCA_056320525.1,Aspergillus destruens,EXF-10360,1915368,PRJNA1145172,22779792,293675,ASM5632052v1
GCA_027569885.1,Aspergillus diversus,NRRL 5074,176167,PRJNA852164,42244320,791273,ASM2756988v1
GCA_025688805.1,Aspergillus egyptiacus,CBS 656.73,41743,PRJNA345891,28335649,89309,Aspegy1
GCA_016097275.1,Aspergillus elegans,IMI 345568,93033,PRJNA679179,36777498,4601396,ASM1609727v1
GCA_003184645.1,Aspergillus ellipticus CBS 707.79,CBS 707.79,1448320,PRJNA235088,42866077,158998,Aspell1
GCF_003184535.1,Aspergillus eucalypticola CBS 122712,CBS 122712,1448314,PRJNA235076,34792412,865111,Aspeuc1
GCA_047715845.1,Aspergillus falconensis,CBS 271.91,1810910,PRJNA334039,34128579,150506,Aspfalc1
GCA_016413765.1,Aspergillus felis,FM324,1287682,PRJNA687106,33030366,4505747,ASM1641376v1
GCF_003184825.1,Aspergillus fijiensis CBS 313.89,CBS 313.89,1448319,PRJNA235087,36513906,411512,Aspfij1
GCA_047715815.1,Aspergillus filifer,CBS 114510,447248,PRJNA334040,31484740,78249,Aspfili1
GCF_000149645.3,Aspergillus fischeri NRRL 181,NRRL 181,331117,PRJNA15672,31377515,2929192,ASM14964v4
GCF_009017415.1,Aspergillus flavus,NRRL 3357,5059,PRJNA575750,37749288,4810201,ASM901741v1
GCA_048565125.1,Aspergillus floccosus,CBS 116.37,658358,PRJNA345926,30552350,249808,Aspflo1
GCA_012184565.1,Aspergillus floridensis,IHEM 21069,1072270,PRJNA574013,35394120,72599,ASM1218456v1
GCA_037044355.1,Aspergillus foetidus,LH_A311,63131,PRJNA1025352,32951643,601137,ASM3704435v1
GCF_047715535.1,Aspergillus foveolatus,CBS 279.81,210207,PRJNA334041,31779079,388546,Aspfove1
GCA_027569115.1,Aspergillus fructus,NRRL 239,1220205,PRJNA852164,33631114,1677664,ASM2756911v1
GCA_047715895.1,Aspergillus fruticulosus,CBS 989.72,1250369,PRJNA334042,34337063,444886,Aspfru1
GCA_056747335.1,Aspergillus fumigatiaffinis,Af10110,340414,PRJNA1392522,33674516,4436528,ASM5674733v1
GCF_000002655.1,Aspergillus fumigatus Af293,Af293,330879,PRJNA131,29384958,3948441,ASM265v1
GCA_027569145.1,Aspergillus funiculosus,NRRL 4744,176168,PRJNA852164,25696535,789211,ASM2756914v1
GCA_045785125.1,Aspergillus germanicus,CBS 123887,1506149,PRJNA345892,39479152,205468,Aspger1
GCF_001890805.1,Aspergillus glaucus CBS 516.65,CBS 516.65,1160497,PRJNA169684,27993362,1040687,Aspgl1
GCA_044048675.1,Aspergillus granulosus,CBS 588.65,176169,PRJNA345893,35311868,223632,Aspgra1
GCA_027569155.1,Aspergillus haitiensis,NRRL 4568,1810914,PRJNA852164,36338520,455323,ASM2756915v1
GCA_001696595.2,Aspergillus hancockii,FRR 3425,1873369,PRJNA328536,39691269,83265,ASM169659v2
GCF_003184545.1,Aspergillus heteromorphus CBS 117.55,CBS 117.55,1448321,PRJNA235089,35607567,657941,Asphet1
GCA_045784785.1,Aspergillus heterothallicus,CBS 489.65,41742,PRJNA345894,37429956,278652,Asphethal1
GCA_014281905.1,Aspergillus hiratsukae,CNM-CM5793,1194566,PRJNA633131,30071213,100545,ASM1428190v1
GCF_003184865.1,Aspergillus homomorphus CBS 101889,CBS 101889,1450537,PRJNA235062,34054866,535630,Asphom1
GCA_032158085.1,Aspergillus hortae,MCA8,1107321,PRJNA975750,31114527,1301367,CIB_AhMCA8_1.0
GCF_003184845.1,Aspergillus ibericus CBS 121593,CBS 121593,1448316,PRJNA235079,33437983,622403,Aspibe1
GCA_003719405.1,Aspergillus incahuasiensis,NRRL 66825,2484740,PRJNA498066,31006665,41769,ASM371940v1
GCA_003184685.1,Aspergillus indologenus CBS 114.80,CBS 114.80,1450541,PRJNA235059,38592838,235731,Aspind1
GCA_045784725.1,Aspergillus insuetus,CBS 107.25,469274,PRJNA345895,40452873,388021,Aspins1
GCA_039880815.1,Aspergillus intermedius,E25,41412,PRJNA802395,26777181,236062,ASM3988081v1
GCF_003184785.1,Aspergillus japonicus CBS 114.51,CBS 114.51,1448312,PRJNA235073,36099954,412690,Aspjap1
GCA_021437015.1,Aspergillus jensenii,C4_18042019,1220206,PRJNA769000,35429369,866901,ASM2143701v1
GCF_047715665.1,Aspergillus karnatakaensis,CBS 102800,1810916,PRJNA345934,36255367,415943,Aspkar1
GCA_027569205.1,Aspergillus kassunensis,NRRL 3752,469275,PRJNA852164,34487739,506921,ASM2756920v1
GCA_044089335.1,Aspergillus keveii,CBS 209.92,714993,PRJNA345896,41415647,196761,Aspkev1
GCA_041684185.1,Aspergillus latus,MO46169,41734,PRJNA987017,60388697,3799695,ASM4168418v1
GCF_010724455.1,Aspergillus lentulus,IFM 58399,293939,PRJDB8156,30229310,315630,ASM1072445v1
GCA_009176345.1,Aspergillus leporis,CBS 151.66,41062,PRJNA333901,39425861,157399,Asplep1
GCF_016861625.1,Aspergillus luchuensis,IFO 4308,1069201,PRJDB10968,37256495,4830482,AkawachiiIFO4308_assembly01
GCF_044049455.1,Aspergillus lucknowensis,CBS 449.75,176173,PRJNA345897,30792796,426807,Aspluc1
GCA_054471235.1,Aspergillus luteorubrus,MST-FP2246,2715282,PRJNA1337289,27812204,188505,ASM5447123v1
GCA_056320545.1,Aspergillus magnivesiculatus,EXF-10353,1915373,PRJNA1145172,27007742,291959,ASM5632054v1
GCF_016097325.1,Aspergillus melleus,CBS 546.65,138277,PRJNA679179,38850827,5594283,ASM1609732v1
GCA_039763685.1,Aspergillus micronesiensis,H39,1507543,PRJNA939002,32328115,594468,ASM3976368v1
GCA_028505775.1,Aspergillus minisclerotigenes,MRI390,656917,PRJNA742918,38025472,3823310,ASM2850577v1
GCA_020826735.1,Aspergillus montevidensis,ZYD4,1173306,PRJNA775823,26622312,3879884,ASM2082673v1
GCF_047715735.1,Aspergillus multicolor,CBS 133.54,41759,PRJNA334045,35254497,817749,Aspmul1_1
GCF_003369625.1,Aspergillus mulundensis,DSM 5745,1810919,PRJNA389331,45341896,2829575,ASM336962v1
GCA_015844325.1,Aspergillus nanangensis,MST-FP2251,2582783,PRJNA543384,36245875,231700,ASM1584432v1
GCA_048626375.1,Aspergillus navahoensis,CBS 351.81,91484,PRJNA334046,32758665,130641,Aspnav1_1
GCF_003184625.1,Aspergillus neoniger CBS 115656,CBS 115656,1448310,PRJNA235072,35416444,707186,Aspneo1
GCA_023619815.1,Aspergillus neotritici,S2209,2932460,PRJNA833221,28548381,574990,ASM2361981v1
GCF_000011425.1,Aspergillus nidulans FGSC A4,FGSC A4,227321,PRJEA40559,29828291,3704807,ASM1142v1
GCF_000002855.4,Aspergillus niger,,5061,PRJNA19275,33975768,2525243,ASM285v2
GCF_001204775.2,Aspergillus nomiae NRRL 13137,NRRL 13137,1509407,PRJNA246595,36137300,66657,ASM120477v2
GCF_002847465.1,Aspergillus novofumigatus IBT 16806,IBT 16806,1392255,PRJNA217212,32440129,3768347,Aspnov1
GCA_009176405.1,Aspergillus novoparasiticus,CBS 126849,986946,PRJNA333905,40857493,276844,Aspnovo1
GCF_002846915.1,Aspergillus ochraceoroseus IBT 24754,IBT 24754,1392256,PRJNA217213,27718211,2489623,Aspergillus_ochraceoroseus_IBT_24754_v1.1
GCA_004849945.1,Aspergillus ochraceus,fc-1,40380,PRJNA264608,37017470,3843998,AoFc
GCA_014250555.1,Aspergillus oerlinghausenensis,CBS 139183,1774284,PRJNA577646,32321563,508616,ASM1425055v1
GCA_047715755.1,Aspergillus oleicola,CBS 597.65,1250372,PRJNA333878,33173879,88481,Aspoli1_1
GCA_003719415.1,Aspergillus olivimuriae,NRRL 66783,2184023,PRJNA498048,30085639,27163,ASM371941v1
GCF_000184455.2,Aspergillus oryzae RIB40,RIB40,510516,PRJNA20809,37882812,4887096,ASM18445v3
GCA_025592935.1,Aspergillus ostianus,IFST Aos1,138279,PRJNA765789,35685113,94331,ASM2559293v1
GCA_027569225.1,Aspergillus panamensis,NRRL 1786,41747,PRJNA852164,31672359,377292,ASM2756922v1
GCA_028505765.1,Aspergillus parasiticus,MRI410,5067,PRJNA835319,38682576,2119486,ASM2850576v1
GCA_002215965.1,Aspergillus persii,NIBRFGC000004109,306094,PRJNA368784,38414373,4596147,ASM221596v1
GCA_003344505.1,Aspergillus phoenicis ATCC 13157,ATCC 13157,1353007,PRJNA209548,35753538,1344691,Aspph1
GCF_003184755.1,Aspergillus piperis CBS 112811,CBS 112811,1448313,PRJNA235074,35280331,1121342,Asppip1
GCA_037044195.1,Aspergillus pragensis,LH_A260,1458898,PRJNA1025352,27565195,350522,ASM3704419v1
GCA_056320485.1,Aspergillus proliferans,EXF-15555,41414,PRJNA1145172,29068524,218071,ASM5632048v1
GCA_021436995.1,Aspergillus protuberus,HOSP050413_4_129,469277,PRJNA768998,34621709,1006248,ASM2143699v1
GCA_009193665.1,Aspergillus pseudocaelatus,CBS 117616,1825620,PRJNA333908,39651556,210129,Asppsec1
GCF_044049435.1,Aspergillus pseudodeflectus,CBS 756.74,176178,PRJNA345898,39072803,528257,Asppdef1
GCA_039880875.1,Aspergillus pseudoglaucus,E42,1405805,PRJNA802395,26537594,599006,ASM3988087v1
GCF_009193645.1,Aspergillus pseudonomiae,CBS 119388,1506151,PRJNA333909,37780514,271263,Asppsen1
GCF_009193445.1,Aspergillus pseudotamarii,CBS 117625,132259,PRJNA333910,38243929,410003,Asppset1
GCA_002927005.1,Aspergillus pseudoterreus,ATCC 32359,1565506,PRJNA420104,29514308,678262,ASM292700v1
GCA_044049465.1,Aspergillus pseudoustus,CBS 123904,1810923,PRJNA345931,41220403,126070,Asppust1
GCF_018340605.1,Aspergillus pseudoviridinutans,IFM 55266,1517512,PRJDB7449,33330675,4753445,Asppvi_assembly01
GCF_016861865.1,Aspergillus puulaauensis,MK2,1220207,PRJDB10980,34318862,4388637,ApuulaauensisMK2_assembly01
GCA_022814375.1,Aspergillus quadricinctus,FKII-L3-BK-DRAB1,41053,PRJNA800051,34430349,359761,ASM2281437v1
GCA_041684375.1,Aspergillus quadrilineatus,8,41735,PRJNA987017,33332493,5179869,ASM4168437v1
GCA_000986645.1,Aspergillus rambellii,SRRC1468,308745,PRJNA275129,26435630,37599,ASM98664v1
GCA_047715885.1,Aspergillus recurvatus,CBS 496.65,41761,PRJNA333882,30717846,294759,Asprec1_1
GCF_000600275.1,Aspergillus ruber CBS 135680,CBS 135680,1388766,PRJNA215335,26209327,623674,Eurhe1
GCA_047496445.1,Aspergillus saccharicola,IBT 36126,3014060,PRJNA990804,40959349,301661,ASM4749644v1
GCF_003184585.1,Aspergillus saccharolyticus JOP 1030-1,JOP 1030-1,1450539,PRJNA235058,31096189,591538,Aspsac1
GCA_003589665.1,Aspergillus sclerotialis,CBS 366.77,2070753,PRJNA369220,27975818,40988,phiScl_1.0
GCA_003184635.1,Aspergillus sclerotiicarbonarius CBS 121057,CBS 121057,1448318,PRJNA235081,37621264,362770,Aspscle1
GCF_003184525.1,Aspergillus sclerotioniger CBS 115572,CBS 115572,1450535,PRJNA235065,36720365,930588,Aspscl1
GCA_025592505.1,Aspergillus sclerotiorum,IFST Ascl1,138282,PRJNA765789,35883475,134171,ASM2559250v1
GCA_009193525.1,Aspergillus sergii,CBS 130017,1034303,PRJNA333911,38325693,382883,Aspser1
GCA_047715515.1,Aspergillus similis,CBS 293.93,1810925,PRJNA333883,33170230,140539,Aspsim1_1
GCA_008274985.1,Aspergillus sojae,SMF134,41058,PRJNA517748,40106795,5060128,ASM827498v1
GCA_027569235.1,Aspergillus sparsus,NRRL 1933,37232,PRJNA852164,38868395,356457,ASM2756923v1
GCA_047715635.1,Aspergillus spectabilis,CBS 429.77A,41731,PRJNA333884,38710628,173798,Aspspe1_1
GCA_041684855.1,Aspergillus spinulosporus,5845,1810908,PRJNA987017,31350936,4101522,ASM4168485v1
GCF_047715825.1,Aspergillus stella-maris,CBS 113639,1810926,PRJNA333886,33998249,341870,Aspstel1_1
GCF_002849105.1,Aspergillus steynii IBT 23096,IBT 23096,1392250,PRJNA217208,37847960,3921250,Aspste1
GCA_037044295.1,Aspergillus subversicolor,LH_A137,1220208,PRJNA1025352,43917974,1206464,ASM3704429v1
GCF_001890705.1,Aspergillus sydowii CBS 593.65,CBS 593.65,1036612,PRJNA207689,34381026,2288531,Aspsy1
GCA_002850765.1,Aspergillus taichungensis,IBT 19404,482145,PRJNA334013,27121736,207690,Asptaic1
GCA_030556085.1,Aspergillus tamarii,TPD11,41984,PRJNA939967,38807518,5335885,ASM3055608v1
GCF_003426965.1,Aspergillus tanneri,NIH1004,1220188,PRJNA239015,38719388,4499170,ASM342696v1
GCA_037043975.1,Aspergillus tennesseensis,LH_A417,1220210,PRJNA1025352,33471102,627416,ASM3704397v1
GCF_000149615.1,Aspergillus terreus NIH2624,NIH2624,341663,PRJNA15631;PRJNA176382,29331195,1912493,ASM14961v1
GCA_047715525.1,Aspergillus terricola var. indicus,CBS 952.97,138288,PRJNA334043,32492420,158102,Aspind2_1
GCA_045791975.1,Aspergillus tetrazonus,CBS 591.65A,1883080,PRJNA333881,32143916,202237,Asptetr1
GCA_046128075.1,Aspergillus texensis,NRRL66858,2495910,PRJNA1159907,38018222,408586,USDA_Atex_1
GCF_002237265.1,Aspergillus thermomutatus,HMR AF 39,41047,PRJNA388488,30945974,93306,ASM223726v2
GCA_046128015.1,Aspergillus toxicus (nom. inval.),NRRL66898,2746219,PRJNA1159907,38040123,552279,USDA_Atox_1
GCA_009193505.1,Aspergillus transmontanensis,CBS 130015,1034304,PRJNA333913,39338775,342792,Asptra1
GCF_013340325.1,Aspergillus tubingensis,WU-2223L,5068,PRJDB9560,35047229,3153774,ASM1334032v1
GCA_002234965.2,Aspergillus turcosus,HMR AF 23,1245748,PRJNA388488,32352653,110871,ASM223496v2
GCF_001078395.1,Aspergillus udagawae,IFM 46973,91492,PRJDB3949,32252303,4123300,Aud_assembly02
GCF_047715775.1,Aspergillus undulatus,CBS 261.88,1810928,PRJNA333889,32112944,407178,Aspund1_1
GCA_018408605.1,Aspergillus unguis,F6_8S_P_4A,40381,PRJNA723004,25892532,2741542,ASM1840860v1
GCA_040285355.1,Aspergillus ustus,AUSTUSMSU,40382,PRJNA1089602,42011276,405810,ASM4028535v1
GCF_003184745.1,Aspergillus uvarum CBS 121591,CBS 121591,1448315,PRJNA235077,35850703,396097,Aspuva1
GCF_003184925.1,Aspergillus vadensis CBS 113365,CBS 113365,1448311,PRJNA235071,35663374,1025125,Aspvad1
GCA_047715575.1,Aspergillus varians,CBS 505.65,176181,PRJNA345906,29824925,145406,Aspvar1
GCA_047715615.1,Aspergillus venezuelensis,CBS 868.97,1810929,PRJNA333891,34837464,319776,Aspven1
GCA_039955225.1,Aspergillus verrucosus,NBRC 115547,3033834,PRJDB17030,27279305,141380,Aver_NBRC115547_1.0
GCF_001890125.1,Aspergillus versicolor CBS 583.65,CBS 583.65,1036611,PRJNA207687,33126810,2487993,Aspve1
GCA_003184705.1,Aspergillus violaceofuscus CBS 115571,CBS 115571,1450538,PRJNA235060,36012865,288343,Aspvio1
GCF_018404265.1,Aspergillus viridinutans,IFM 47045,75553,PRJDB8156,34888349,2861404,Aspvir_assembly01
GCA_056320585.1,Aspergillus vitricola,EXF-10463,469283,PRJNA1145172,26466161,226338,ASM5632058v1
GCF_003344945.1,Aspergillus welwitschiae,CBS 139.54b,1341132,PRJNA333467,37511876,757052,Aspwel1
GCF_001890725.1,Aspergillus wentii DTO 134E9,DTO 134E9,1073089,PRJNA170886,31350635,4128426,Aspwe1
GCA_019976475.1,Aspergillus westerdijkiae,IBT 35663,357447,PRJNA698789,36038104,4855597,ASM1997647v1
GCA_964257315.1,Aspicilia laevata,,471837,PRJEB77567,24074817,12877,public_SRR14721980_metabat2_bin.4
GCA_014805555.1,Astathelohania contejeani,T1,164912,PRJNA513270,10381894,27037,ASM1480555v1
GCA_018850815.1,Asterophora lycoperdoides,D37,117017,PRJNA417766,34157045,30607,ASM1885081v1
GCA_018282005.1,Asterophora parasitica,AP01,117018,PRJNA417766,34053942,42168,ASM1828200v1
GCA_016618355.2,Astraeus odoratus,MTA1-3,265491,PRJNA663954,45082902,9376,ASM1661835v2
