ACCESSION,SPECIES,STRAIN,NCBI_TAXID,BIOPROJECT,ASM_LENGTH,N50,ASM_NAME
GCF_038362585.1,Apiospora marii,CBS 49790,335849,PRJNA923254,51094086,5090723,ASM3836258v1
GCF_038363925.1,Apiospora phragmitis,CBS 135458,2905665,PRJNA923254,52445507,3519214,ASM3836392v1
GCA_019976485.1,Apiospora pterosperma,CBS 123185,1337662,PRJNA698786,44521400,4729002,ASM1997648v1
GCA_038363885.1,Apiospora rasikravindrae,CBS 33761,990691,PRJNA923254,46378008,5079597,ASM3836388v1
GCA_038363915.1,Apiospora saccharicola,CBS 83171,335842,PRJNA923254,51869161,5902260,ASM3836391v1
GCA_038364195.1,Apiospora sp. TS-2023a,CBS 14255,3021424,PRJNA923254,50607532,4997050,ASM3836419v1
GCA_040366785.1,Apiospora sphaerosperma,JCM 6018,2938339,PRJDB3556;PRJDB3638,51071855,2962747,JCM_6018_assembly_v001
GCA_002973495.1,Apiotrichum akiyoshidainum,HP2023,279327,PRJNA428315,30042643,53521,ASM297349v1
GCA_001600295.1,Apiotrichum brassicae,JCM 1599,82513,PRJDB3556;PRJDB3695,23647732,2410059,JCM_1599_assembly_v001
GCA_040285315.1,Apiotrichum cacaoliposimile,UB0827,879818,PRJNA1062540,23329550,416375,ASM4028531v1
GCA_001599015.1,Apiotrichum domesticum,JCM 9580,82514,PRJDB3556;PRJDB3573,24510922,3306260,JCM_9580_assembly_v001
GCA_001600315.1,Apiotrichum gamsii,JCM 9941,1105092,PRJDB3556;PRJDB3703,24609388,3284570,JCM_9941_assembly_v001
GCA_001600335.1,Apiotrichum gracile,JCM 10018,82516,PRJDB3556;PRJDB3704,24114851,4554691,JCM_10018_assembly_v001
GCA_001600735.1,Apiotrichum laibachii,JCM 2947,82520,PRJDB3556;PRJDB3730,30616633,2819049,JCM_2947_assembly_v001
GCA_051034095.1,Apiotrichum loubieri,L102,82519,PRJNA1277460,61332890,63579,ASM5103409v1
GCA_001598995.1,Apiotrichum montevideense,JCM 9937,82521,PRJDB3556;PRJDB3572,24872216,1972470,JCM_9937_assembly_v001
GCA_013177335.1,Apiotrichum mycotoxinovorans,CICC 1454,252803,PRJNA633776,30749651,7496769,ASM1317733v1
GCF_003942205.1,Apiotrichum porosum,DSM 27194,105984,PRJNA506377,25479456,1376709,ASM394220v1
GCA_023653615.1,Apiotrichum siamense,L8in5,265193,PRJNA812413,23186175,368156,APSI0
GCA_025530005.1,Apiotrichum sp. M3315A-1,M3315A-1,2950508,PRJNA833221,47175374,50718,ASM2553000v1
GCA_025531445.1,Apiotrichum sp. PA4207,PA4207,2950504,PRJNA833221,49164141,380131,ASM2553144v1
GCA_025531405.1,Apiotrichum sp. PDH3304B,PDH3304B,2950505,PRJNA833221,48989798,421211,ASM2553140v1
GCA_025531385.1,Apiotrichum sp. PL3306B,PL3306B,2950506,PRJNA833221,48854855,379856,ASM2553138v1
GCA_025529995.1,Apiotrichum sp. PL3309B,PL3309B,2950509,PRJNA833221,48972920,477187,ASM2552999v1
GCA_025529965.1,Apiotrichum sp. Y3305A,Y3305A,2950510,PRJNA833221,44190222,59005,ASM2552996v1
GCA_025530845.1,Apiotrichum sp. Y4201-1,Y4201-1,2950507,PRJNA833221,48722126,479037,ASM2553084v1
GCA_025531455.1,Apiotrichum sp. Y4204,Y4204,2950503,PRJNA833221,49165953,565208,ASM2553145v1
GCA_001600595.1,Apiotrichum veenhuisii,JCM 10691,105713,PRJDB3556;PRJDB3717,31617680,2551142,JCM_10691_assembly_v001
GCA_023079245.1,Aplosporella prunicola,Aplpr1,462254,PRJNA777748,32515209,955937,ASM2307924v1
GCF_010093885.1,Aplosporella prunicola CBS 121167,CBS 121167,1176127,PRJNA196034,32818685,957837,Aplpr1
GCA_033439685.1,Apodospora peruviana,CBS 118394,516989,PRJNA370049,42017045,4735592,Apope1
GCA_000696995.1,Apophysomyces elegans B7760,B7760,1274791,PRJNA184884,38467560,101064,ApoEleB7760-1.0
GCA_014839865.1,Apophysomyces ossiformis,NRRL A-21654,679940,PRJNA499679,34079843,125890,ASM1483986v1
GCA_016097715.1,Apophysomyces sp. BC1015,BC1015,2184030,PRJNA463337,37625439,37420,ASM1609771v1
GCA_016097735.1,Apophysomyces sp. BC1021,BC1021,2184031,PRJNA463336,35139595,38138,ASM1609773v1
GCA_016097755.1,Apophysomyces sp. BC1034,BC1034,2184029,PRJNA463335,37767103,40376,ASM1609775v1
GCA_000696975.1,Apophysomyces trapeziformis B9324,B9324,1274790,PRJNA184883,35840759,141065,ApoTraB9324-1.0
GCA_002749535.1,Apophysomyces variabilis,NCCPF 102052,760013,PRJNA379216,39322312,647494,ASM274953v1
GCA_003415625.1,Aquanectria penicillioides,NNIBRFG19,1634478,PRJNA445064,53763490,4932896,ASM341562v1
GCA_949709995.1,Arachnomyces sp. KDTOL00113,,3440260,PRJEB40665;PRJEB43510;PRJEB43745;PRJEB60196;PRJEB60736;PRJNA533106,34558840,6039810,gpAraPeru1.1
GCA_032988195.1,Arachnomyces sp. PD_36,PD_36,2135914,PRJNA439304,31316195,859478,ASM3298819v1
GCA_003988855.1,Arachnopeziza araneosa,D781,2259763,PRJNA487672,40453245,210669,ASM398885v1
GCA_051247085.1,Arachnopeziza aurata,CBS127674,47752,PRJNA1128938,43078696,2695373,RWTH_Aaurat_2.3
GCA_051247835.1,Arachnopeziza aurelia,CBS127675,742136,PRJNA1128938,46346353,2924875,RWTH_Aaurel_2.3
GCA_054372435.1,Arcopilus aureus,MB-11,79815,PRJNA1334146,33771076,5089737,ASM5437243v1
GCA_052323795.1,Aristastoma oeconomicum,CBS 104.47,2074774,PRJNA1226367,32023962,379276,ASM5232379v1
GCA_022818075.1,Armillaria altimontana,837-10,1156164,PRJNA766083,73739702,1930169,ASM2281807v1
GCA_030435635.1,Armillaria borealis,FPL87.14,47425,PRJNA519861,71689880,355568,Armbor1
GCA_043748625.1,Armillaria calvescens,YAFA0618,64369,PRJNA1138632,92249651,1906071,ASM4374862v1
GCA_900157415.1,Armillaria cepistipes,B5,47426,PRJEB19205,75519607,2288895,version_2
GCA_030407015.1,Armillaria fumosa,CBS 122221,153910,PRJNA677794,55824865,3850518,Armfum1
GCA_001679825.1,Armillaria fuscipes,CMW2740,108572,PRJNA315660,52984320,5422,ASM167982v1
GCA_037576215.1,Armillaria gallica,M3,47427,PRJNA1082085,86087770,6065498,ASM3757621v1
GCA_030435615.1,Armillaria luteobubalina,HWK02,153913,PRJNA500536,97106278,840346,Armlut1
GCA_030407055.1,Armillaria mellea,ELDO17,47429,PRJNA571622,70852771,2540624,Armmel1
GCA_052426525.1,Armillaria mexicana,IZTA4595,1806960,PRJNA1217044,49049582,3015657,ASM5242652v1
GCA_030407065.1,Armillaria nabsnona,CMW6904,64368,PRJNA500837,62718798,2689454,Armnab1
GCA_030435655.1,Armillaria novae-zelandiae,ICMP 16352,153914,PRJNA677793,79334843,741865,Armnov1
GCA_902506015.1,Armillaria ostoyae,C18/9,47428,PRJEB19205,56666185,5329788,ARMOSTPCHR
GCA_040085025.1,Armillaria sinapina,YAFMHJ89,64372,PRJNA1120229,101988884,9545,ASM4008502v1
GCA_022818035.1,Armillaria solidipes,ID001,1076256,PRJNA766051,55735298,2424439,ASM2281803v1
GCA_028551335.1,Armillaria sp. CMW 4456,CMW 4456,366497,PRJNA855160,54954005,128967,ASM2855133v1
GCA_002989075.1,Arthonia radiata,EZ20314,39680,PRJNA432823,33501807,2247352,artRad1.0
GCA_964256465.1,Arthonia rubella,,2563725,PRJEB77567,25185608,8636,public_SRR14721978_concoct_merged.0
GCA_964256665.1,Arthonia susa,,2488734,PRJEB77567,22898054,22243,public_SRR13685140_metabat2_bin.1
GCA_964257325.1,Arthoniomycetes sp.,,1709934,PRJEB77567,23745995,34474,public_SRR14721982_metabat2_bin.3
GCA_049996255.1,Arthoniomycetes sp. BF10,BF10,3127899,PRJNA1083337,33096606,1640755,ASM4999625v1
GCA_964255825.1,Arthothelium ruanum,,2080612,PRJEB77567,24194649,38497,public_SRR14722233_metabat2_bin.15
GCA_006503535.1,Arthrinium phaeospermum,M.B.Ellis,112178,PRJNA491372,48449939,3733262,ASM650353v1
GCA_022414665.1,Arthrinium puccinioides,CBS 549.89,335850,PRJNA764836,39650489,6167320,ASM2241466v1
GCA_036971725.1,Arthrobotrys conoides,TWF506,74498,PRJNA523420,40273263,2969558,ASM3697172v1
GCA_012184315.1,Arthrobotrys entomopaga,CBS642.8,321852,PRJNA283584,38379124,579495,ASM1218431v1
GCF_004000055.1,Arthrobotrys flagrans,CBS H-5679,97331,PRJNA494930,36645795,6168687,DF_1.0
GCA_036971165.1,Arthrobotrys iridis,CGMCC 3.6761,314119,PRJNA791178,39780665,2488277,ASM3697116v1
GCA_036971655.1,Arthrobotrys megalospora,TWF281,2528406,PRJNA523414,37933658,2271274,TWF281
GCA_036971715.1,Arthrobotrys musiformis,TWF481,47236,PRJNA523416,42091834,3752544,ASM3697171v1
GCA_036971205.1,Arthrobotrys pseudoclavata,CGMCC 3.6756,314114,PRJNA791178,35129598,5987298,ASM3697120v1
GCA_036971225.1,Arthrobotrys sinensis,CGMCC 3.6755,314116,PRJNA791178,40621685,2270803,ASM3697122v1
GCA_036971245.1,Arthrobotrys sphaeroides,CGMCC 3.6774,2509447,PRJNA791178,40637404,2343575,ASM3697124v1
GCA_003614865.1,Arthrocladium fulminans,CBS 136243,1758292,PRJNA485507,27195275,2259535,ASM361486v1
GCA_030411455.1,Arthroderma sp. MBC 290,MBC 290,2978605,PRJNA879330,24326069,306013,ASM3041145v1
GCA_032351835.1,Arthroderma sp. MBC 293,MBC 293,2978606,PRJNA879330,23892988,456371,ASM3235183v1
GCA_030789285.1,Arthroderma sp. MBC 929,MBC 929,2993634,PRJNA879330,23987874,364560,ASM3078928v1
GCA_030789025.1,Arthroderma sp. MBC 961,MBC 961,2993635,PRJNA879330,23858143,657041,ASM3078902v1
GCA_032989685.1,Arthroderma sp. PD_2,PD_2,2135919,PRJNA439304,23038789,15062,ASM3298968v1
GCF_011692745.1,Arthroderma uncinatum,CBS 119779,74035,PRJNA587833,23563256,6243361,ASM1169274v1
GCA_018855395.1,Arthromyces matolae,D32,530044,PRJNA417766,50532040,6038,ASM1885539v1
GCA_003415645.1,Articulospora tetracladia,NNIBRFG329,253309,PRJNA445174,41846809,3973648,ASM341564v1
GCA_022160305.1,Artomyces pyxidatus,HHB10654,48021,PRJNA239090,37987417,472950,Clapy1
GCA_023309525.1,Arxiozyma bovina,CBS 16326,278024,PRJNA810350,15861132,203893,ASM2330952v1
GCF_036370985.1,Arxiozyma heterogenica,weizmannii,278026,PRJNA936566,14370535,1033068,Kaz3
GCA_042140155.1,Arxiozyma pintolopesii,W26G,278025,PRJNA962598,14537491,1137018,ASM4214015v1
GCA_017347545.2,Arxiozyma slooffiae,ABBL,278027,PRJNA702779,23651935,716300,ASM1734754v2
GCA_030571675.1,Arxiozyma telluris,NRRL Y-4302,36907,PRJNA736342,14718466,68627,ASM3057167v1
GCA_030780645.1,Aschersonia sp. MBC 508,MBC 508,2993624,PRJNA879330,31391664,24605,ASM3078064v1
GCA_030780945.1,Aschersonia sp. MBC 593,MBC 593,2993625,PRJNA879330,29967148,21305,ASM3078094v1
GCA_030781625.1,Aschersonia sp. MBC 610,MBC 610,2993626,PRJNA879330,26824724,71215,ASM3078162v1
GCA_030781705.1,Aschersonia sp. MBC 612,MBC 612,2993627,PRJNA879330,26911698,60371,ASM3078170v1
GCA_030782805.1,Aschersonia sp. MBC 622,MBC 622,2993628,PRJNA879330,32680853,65956,ASM3078280v1
GCA_030783285.1,Aschersonia sp. MBC 710,MBC 710,2993629,PRJNA879330,31322490,21465,ASM3078328v1
GCA_030783925.1,Aschersonia sp. MBC 735,MBC 735,2993630,PRJNA879330,26987735,68998,ASM3078392v1
GCA_030785145.1,Aschersonia sp. MBC 819,MBC 819,2993631,PRJNA879330,26946078,67419,ASM3078514v1
GCA_030787035.1,Aschersonia sp. MBC 877,MBC 877,2993633,PRJNA879330,26887767,89839,ASM3078703v1
GCA_003788565.2,Ascobolus immersus RN42,RN42,1160509,PRJNA346638,59529874,268758,Ascim1
GCA_030573245.1,Ascobotryozyma americana,CBS 8560,219603,PRJNA736342,17648120,46527,ASM3057324v1
GCA_030565755.1,Ascobotryozyma cognata,CBS 8753,219604,PRJNA736342,17798944,19014,ASM3056575v1
GCA_027946445.1,Ascochyta clinopodiicola,IMI 359910,2249482,PRJNA786750,33614440,73711,ASM2794644v1
GCA_004335285.1,Ascochyta fabae,247/15,372025,PRJNA506513,44313589,32881,ASM433528v1
GCA_026119515.1,Ascochyta koolunga,KIN-16-703,2654375,PRJNA867522,56068377,4362175,ASM2611951v1
GCA_016097375.2,Ascochyta lentis,Kewell,205686,PRJNA926806,41659906,1824960,AlKewell
GCA_039634435.1,Ascochyta pisi,HNA23,749586,PRJNA887707,41378690,1699839,ASM3963443v1
GCF_004011695.2,Ascochyta rabiei,Me14,5454,PRJNA510692,40846718,1944960,ASM401169v2
GCA_004335155.1,Ascochyta viciae,FOR-16-616,1677696,PRJNA506521,49894218,22916,ASM433515v1
GCA_004335205.1,Ascochyta viciae-villosae,ONG-16-641,487627,PRJNA506523,45955488,56180,ASM433520v1
GCA_000328965.1,Ascocoryne sarcoides NRRL 50072,NRRL 50072,1016881,PRJNA71021,34247354,3438441,ASM32896v1
GCA_004786065.1,Ascodesmis nigricans,CBS 389.68,341454,PRJNA247594,27385218,487907,Ascni1
GCA_027569015.1,Ascodesmis sphaerospora,NRRL 22422,47183,PRJNA852164,49538203,1426386,ASM2756901v1
GCA_001600695.1,Ascoidea asiatica,JCM 7603,1301101,PRJDB3556;PRJDB3724,20313720,1153196,JCM_7603_assembly_v001
GCA_030572095.1,Ascoidea rubescens,NRRL Y-17699,54195,PRJNA736342,17959640,277171,ASM3057209v1
GCF_001661345.1,Ascoidea rubescens DSM 1968,DSM 1968,1344418,PRJNA207865,17503998,1035938,Ascru1
GCA_030560485.1,Ascoidea tarda (nom. inval.),NRRL Y-2393,1301102,PRJNA736342,17200561,25868,ASM3056048v1
GCA_029293645.1,Ascomycota sp.,CTeuk-1625,1709939,PRJNA810309,3244088,3781,ASM2929364v1
GCA_024244165.1,Ascosphaera acerosa,ATCC 201316,51565,PRJNA725040,18611625,6542,UCR_Aace_1.0
GCA_024244195.1,Ascosphaera aggregata,USDA-ARS PIBMSR Wild2,51564,PRJNA725042,19806242,7511,UCR_Aagg_1.0
GCA_001636715.1,Ascosphaera apis ARSEF 7405,ARSEF 7405,392613,PRJNA72725,20313079,482601,AAP_1.0
GCA_024244595.1,Ascosphaera atra,ARSEF 5147,51567,PRJNA725043,29072376,2504,UCR_Aatr_1.0
GCA_024244615.1,Ascosphaera pollenicola,ATCC 62712,51576,PRJNA725050,19986793,6320,UCR_Apol_1.0
GCA_029299965.1,Aspergillaceae sp.,CTeuk-1914,1914746,PRJNA810309,13377384,6177,ASM2929996v1
GCA_003004485.1,Aspergillaceae sp. MA 6039,MA 6039,2080616,PRJNA432315,23262544,102384,ASM300448v1
GCA_016748025.1,Aspergillus aculeatinus,IC_8,487661,PRJNA675076,36473088,649318,ASM1674802v1
GCF_003184765.1,Aspergillus aculeatinus CBS 121060,CBS 121060,1448322,PRJNA235093,36471649,493913,Aspacu1
GCA_039111445.1,Aspergillus aculeatus,KLFASPA3B.1,5053,PRJNA1051575,35722862,1089336,ASM3911144v1
GCF_001890905.1,Aspergillus aculeatus ATCC 16872,ATCC 16872,690307,PRJNA82765,35424414,1634707,Aspac1
GCA_001931935.1,Aspergillus aff. floccosus IMV 01167,IMV 01167,2562445,PRJNA355122,31588614,482632,ASM193193v1
GCF_023601865.1,Aspergillus affinis,CMG 70,1070780,PRJNA723818,37565501,216796,ASM2360186v2
GCA_037043995.1,Aspergillus aflatoxiformans,LH_A394,2059437,PRJNA1025352,37779239,746223,ASM3704399v1
GCF_009176365.1,Aspergillus alliaceus,CBS 536.65,209559,PRJNA334014,40168528,499171,Aspalli1
GCF_047715705.1,Aspergillus ambiguus,CBS 117.58,176160,PRJNA333931,29374911,550646,Aspamb1
GCA_023624915.1,Aspergillus amoenus,S2904,1220191,PRJNA833221,33040702,950527,ASM2362491v1
GCA_027569315.1,Aspergillus amstelodami,NRRL 89,5054,PRJNA852164,25735522,182041,ASM2756931v1
GCA_047496425.1,Aspergillus annui,IBT 36122,3014059,PRJNA990804,28926280,139114,ASM4749642v1
GCA_009193545.1,Aspergillus arachidicola,CBS 117612,656916,PRJNA333896,39764385,349923,Aspara19utr
GCA_044706995.1,Aspergillus aspearensis,CBS 143672,2059438,PRJNA1168986,41306849,396232,ASM4470699v1
GCA_027569075.1,Aspergillus asperescens,NRRL 4770,176163,PRJNA852164,28016043,205464,ASM2756907v1
GCA_047715765.1,Aspergillus aurantiobrunneus,CBS 465.65,41725,PRJNA334033,31381522,254557,Aspaura1
GCA_037043805.1,Aspergillus austwickii,LH_A515,2059439,PRJNA1025352,37479617,585932,ASM3704380v1
GCA_009193465.1,Aspergillus avenaceus,IBT 18842,36643,PRJNA333897,33765472,79000,Aspave1
GCA_003850985.1,Aspergillus awamori,IFM 58123,105351,PRJDB4986,38597812,4298649,Aawm_assembly01
GCA_001599415.1,Aspergillus awamori var. piceus,JCM 22320,309746,PRJDB3556;PRJDB3628,36062713,4068578,JCM_22320_assembly_v001
GCA_027569055.1,Aspergillus baeticus,NRRL 62501,1194636,PRJNA852164,39786874,567911,ASM2756905v1
GCA_009193595.1,Aspergillus bertholletiae,IBT 29228,1226010,PRJNA333898,37014000,173958,Aspber1
GCA_027569045.1,Aspergillus biplanus,NRRL 5071,176164,PRJNA852164,42311670,744605,ASM2756904v1
GCF_001792695.1,Aspergillus bombycis,NRRL26010,109264,PRJNA320549,37474605,240792,ASM179269v1
GCA_027924045.1,Aspergillus brasiliensis,IFM 66950,319629,PRJDB13764,36041292,44943,AbraIFM66950_1.0
GCF_001889945.1,Aspergillus brasiliensis CBS 101740,CBS 101740,767769,PRJNA207691,35804080,2027382,Aspbr1
GCA_027569665.1,Aspergillus bridgeri,NRRL 13000,138275,PRJNA852164,40908724,253853,ASM2756966v1
GCF_003184695.1,Aspergillus brunneoviolaceus CBS 621.78,CBS 621.78,1450534,PRJNA235064,37477200,411666,Aspbru1
GCA_020284055.1,Aspergillus brunneus,CBS 112.26,41418,PRJNA644637,25637640,183811,ASM2028405v1
GCF_009193585.1,Aspergillus caelatus,CBS 763.97,61420,PRJNA333899,40016351,115961,Aspcae1
GCA_001511075.1,Aspergillus calidoustus,,454130,PRJEB7718,41102685,3207549,Acal_Allpaths_LG
GCA_045785085.1,Aspergillus californicus,CBS 123895,1810905,PRJNA345929,36744266,230761,Aspcalif1
GCA_037044165.1,Aspergillus campestris,LH_A408,41068,PRJNA1025352,28643410,518383,ASM3704416v1
GCF_002847485.1,Aspergillus campestris IBT 28561,IBT 28561,1392248,PRJNA217206,28257496,1703432,Aspcam1
GCF_002847045.1,Aspergillus candidus,CBS 102.13,41067,PRJNA334018,27317772,391998,Aspcand1
GCA_001990825.1,Aspergillus carbonarius ITEM 5010,ITEM 5010,602072,PRJNA34741,36149134,1827541,Aspca3
GCA_051168675.1,Aspergillus carlsbadensis,M4,1810906,PRJNA1267999,39654354,443331,ASM5116867v1
GCA_044048685.1,Aspergillus cavernicola,CBS 600.67,176166,PRJNA334030,34894441,295911,Aspamy1
GCA_004769165.1,Aspergillus cejpii,FS110,1884262,PRJNA526604,23887422,3505643,ASM476916v1
GCF_016861735.1,Aspergillus chevalieri,M1,182096,PRJDB10979,29697343,3787471,AchevalieriM1_assembly01
GCA_023620035.1,Aspergillus clavatus,M-2-1,5057,PRJNA833221,27452817,340964,ASM2362003v1
GCF_000002715.2,Aspergillus clavatus NRRL 1,NRRL 1,344612,PRJNA15664,27859441,2493640,ASM271v1
GCA_027569095.1,Aspergillus conjunctus,NRRL 5080,41746,PRJNA852164,34028019,287669,ASM2756909v1
GCA_009193565.1,Aspergillus coremiiformis,CBS 553.77,138285,PRJNA333900,30132285,58658,Aspcor1
GCF_003184835.1,Aspergillus costaricaensis CBS 115574,CBS 115574,1448317,PRJNA235080,36947918,817474,Aspcos1
GCA_022814465.1,Aspergillus costaricensis,FKII-L6-BK-DRAB1,319631,PRJNA800051,35008407,662607,ASM2281446v1
GCA_037044115.1,Aspergillus costiformis,LH_A226,1032661,PRJNA1025352,36665996,840845,ASM3704411v1
GCA_021436935.1,Aspergillus creber,HOSP050413_5_135,1220201,PRJNA768996,34897705,710608,ASM2143693v1
GCA_054825215.1,Aspergillus cristatus,JH-5,573508,PRJNA1393758,28285435,3711547,ASM5482521v1
GCA_019828945.1,Aspergillus croceus,JS3-P1,1695224,PRJNA644637,22867324,3746,ASM1982894v1
GCA_048571495.1,Aspergillus crustosus,CBS 478.65,41757,PRJNA345900,37360539,215644,Aspcru1
GCA_027569695.1,Aspergillus cvjetkovicii,NRRL 227,1220204,PRJNA852164,33734259,1010380,ASM2756969v1
GCA_047715865.1,Aspergillus desertorum,CBS 653.73,1810909,PRJNA334037,29041708,282550,Aspdese1
GCA_056320525.1,Aspergillus destruens,EXF-10360,1915368,PRJNA1145172,22779792,293675,ASM5632052v1
GCA_027569885.1,Aspergillus diversus,NRRL 5074,176167,PRJNA852164,42244320,791273,ASM2756988v1
GCA_025688805.1,Aspergillus egyptiacus,CBS 656.73,41743,PRJNA345891,28335649,89309,Aspegy1
GCA_016097275.1,Aspergillus elegans,IMI 345568,93033,PRJNA679179,36777498,4601396,ASM1609727v1
GCA_003184645.1,Aspergillus ellipticus CBS 707.79,CBS 707.79,1448320,PRJNA235088,42866077,158998,Aspell1
GCF_003184535.1,Aspergillus eucalypticola CBS 122712,CBS 122712,1448314,PRJNA235076,34792412,865111,Aspeuc1
GCA_047715845.1,Aspergillus falconensis,CBS 271.91,1810910,PRJNA334039,34128579,150506,Aspfalc1
GCA_016413765.1,Aspergillus felis,FM324,1287682,PRJNA687106,33030366,4505747,ASM1641376v1
GCA_030014135.1,Aspergillus fijiensis,CY4,1191702,PRJNA943341,36437053,1001513,ASM3001413v1
GCF_003184825.1,Aspergillus fijiensis CBS 313.89,CBS 313.89,1448319,PRJNA235087,36513906,411512,Aspfij1
GCA_047715815.1,Aspergillus filifer,CBS 114510,447248,PRJNA334040,31484740,78249,Aspfili1
GCA_008711165.1,Aspergillus fischeri,IBT 3007,36630,PRJNA564742,31192530,377074,ASM871116v1
GCF_000149645.3,Aspergillus fischeri NRRL 181,NRRL 181,331117,PRJNA15672,31377515,2929192,ASM14964v4
GCF_009017415.1,Aspergillus flavus,NRRL 3357,5059,PRJNA575750,37749288,4810201,ASM901741v1
GCA_000952835.1,Aspergillus flavus AF70,AF70,1392242,PRJNA217045,37027369,70395,ASM95283v1
GCF_014117465.1,Aspergillus flavus NRRL3357,NRRL3357,332952,PRJNA606291,36995582,4658713,ASM1411746v1
GCA_048565125.1,Aspergillus floccosus,CBS 116.37,658358,PRJNA345926,30552350,249808,Aspflo1
GCA_012184565.1,Aspergillus floridensis,IHEM 21069,1072270,PRJNA574013,35394120,72599,ASM1218456v1
GCA_037044355.1,Aspergillus foetidus,LH_A311,63131,PRJNA1025352,32951643,601137,ASM3704435v1
GCF_047715535.1,Aspergillus foveolatus,CBS 279.81,210207,PRJNA334041,31779079,388546,Aspfove1
GCA_027569115.1,Aspergillus fructus,NRRL 239,1220205,PRJNA852164,33631114,1677664,ASM2756911v1
GCA_047715895.1,Aspergillus fruticulosus,CBS 989.72,1250369,PRJNA334042,34337063,444886,Aspfru1
GCA_056747335.1,Aspergillus fumigatiaffinis,Af10110,340414,PRJNA1392522,33674516,4436528,ASM5674733v1
GCA_000731615.1,Aspergillus fumigatus,niveus,746128,PRJNA237468,27355096,128808,AspFumNiv1.0
GCA_000150145.1,Aspergillus fumigatus A1163,A1163,451804,PRJNA18733,29205420,3791214,ASM15014v1
GCA_000225645.2,Aspergillus fumigatus AF210,AF210,888744,PRJNA52783,28902779,172994,CA_ASPER002
GCA_000225625.2,Aspergillus fumigatus Af10,AF10,1035095,PRJNA46347,28759120,156847,ASPER001
GCF_000002655.1,Aspergillus fumigatus Af293,Af293,330879,PRJNA131,29384958,3948441,ASM265v1
GCA_001029325.1,Aspergillus fumigatus Z5,Z5,1437362,PRJNA231983,29356075,2295917,ASM102932v1
GCA_001599455.1,Aspergillus fumigatus var. fumigatus,JCM 10253,41122,PRJDB3556;PRJDB3633,28388732,2594130,JCM_10253_assembly_v001
GCA_027569145.1,Aspergillus funiculosus,NRRL 4744,176168,PRJNA852164,25696535,789211,ASM2756914v1
GCA_045785125.1,Aspergillus germanicus,CBS 123887,1506149,PRJNA345892,39479152,205468,Aspger1
GCF_001890805.1,Aspergillus glaucus CBS 516.65,CBS 516.65,1160497,PRJNA169684,27993362,1040687,Aspgl1
GCA_044048675.1,Aspergillus granulosus,CBS 588.65,176169,PRJNA345893,35311868,223632,Aspgra1
GCA_027569155.1,Aspergillus haitiensis,NRRL 4568,1810914,PRJNA852164,36338520,455323,ASM2756915v1
GCA_001696595.2,Aspergillus hancockii,FRR 3425,1873369,PRJNA328536,39691269,83265,ASM169659v2
GCF_003184545.1,Aspergillus heteromorphus CBS 117.55,CBS 117.55,1448321,PRJNA235089,35607567,657941,Asphet1
GCA_045784785.1,Aspergillus heterothallicus,CBS 489.65,41742,PRJNA345894,37429956,278652,Asphethal1
GCA_014281905.1,Aspergillus hiratsukae,CNM-CM5793,1194566,PRJNA633131,30071213,100545,ASM1428190v1
GCF_003184865.1,Aspergillus homomorphus CBS 101889,CBS 101889,1450537,PRJNA235062,34054866,535630,Asphom1
GCA_032158085.1,Aspergillus hortae,MCA8,1107321,PRJNA975750,31114527,1301367,CIB_AhMCA8_1.0
GCF_003184845.1,Aspergillus ibericus CBS 121593,CBS 121593,1448316,PRJNA235079,33437983,622403,Aspibe1
